update_num,q1_loss,q2_loss,actor_loss,alpha,entropy,td_error
1,0.910057,0.919872,nan,0.200000,nan,2.292807
2,0.875120,0.881885,1.476203,0.200020,-7.244654,2.225700
3,0.819505,0.823475,nan,0.200020,nan,2.117368
4,0.788144,0.791859,1.441454,0.200040,-7.080347,2.013523
5,0.808990,0.808673,nan,0.200040,nan,2.084291
6,0.809075,0.806840,1.896441,0.200060,-9.284523,2.061152
7,0.757466,0.753827,nan,0.200060,nan,1.952265
8,0.706109,0.704255,1.821623,0.200079,-8.900404,1.843119
9,1.084569,1.082819,nan,0.200079,nan,2.631862
10,0.770223,0.769485,1.178872,0.200098,-5.669527,2.004093
11,0.883438,0.884191,nan,0.200098,nan,2.227466
12,0.777743,0.779562,1.482252,0.200116,-7.160507,2.012403
13,0.778837,0.780585,nan,0.200116,nan,1.995606
14,0.696347,0.696903,1.512304,0.200134,-7.239088,1.866851
15,1.007021,1.007764,nan,0.200134,nan,2.480377
16,0.751687,0.752354,1.441803,0.200152,-6.795669,1.976795
17,0.806884,0.805567,nan,0.200152,nan,2.101198
18,0.740349,0.739621,1.617852,0.200171,-7.668281,1.911852
19,0.771129,0.770624,nan,0.200171,nan,1.991052
20,0.867355,0.867280,1.196773,0.200188,-5.588236,2.189224
21,0.868732,0.869075,nan,0.200188,nan,2.191175
22,0.815621,0.815485,1.379851,0.200206,-6.322209,2.109848
23,0.855422,0.855286,nan,0.200206,nan,2.159491
24,0.674355,0.674857,1.837288,0.200224,-8.363239,1.797373
25,0.752955,0.752859,nan,0.200224,nan,1.936363
26,0.624723,0.622151,2.069290,0.200243,-9.542049,1.673320
27,0.880200,0.876763,nan,0.200243,nan,2.208210
28,0.763278,0.759007,1.596648,0.200261,-6.816323,1.988349
29,0.824376,0.823941,nan,0.200261,nan,2.109735
30,0.693675,0.694932,1.350648,0.200279,-5.430506,1.823061
31,0.592172,0.592055,nan,0.200279,nan,1.625036
32,0.576958,0.577052,1.813157,0.200297,-7.835985,1.596829
33,0.691734,0.688422,nan,0.200297,nan,1.828913
34,0.518403,0.512134,1.782579,0.200315,-7.367700,1.478167
35,0.621440,0.613499,nan,0.200315,nan,1.712065
36,0.639193,0.633172,1.926940,0.200333,-8.109484,1.725019
37,0.799921,0.794948,nan,0.200333,nan,2.050658
38,0.701228,0.697481,1.773635,0.200351,-6.393379,1.848327
39,0.748824,0.745494,nan,0.200351,nan,1.965645
40,0.655238,0.649476,2.183684,0.200370,-8.431641,1.762313
41,0.588551,0.580828,nan,0.200370,nan,1.578054
42,0.513120,0.507057,1.655608,0.200388,-6.064754,1.463769
43,0.520391,0.512238,nan,0.200388,nan,1.474043
44,0.724543,0.717879,2.093946,0.200407,-7.618945,1.904596
45,0.529626,0.521636,nan,0.200407,nan,1.502748
46,0.660096,0.649014,2.168334,0.200425,-7.461956,1.763887
47,0.732632,0.723896,nan,0.200425,nan,1.919276
48,0.538562,0.523570,2.483479,0.200444,-8.109571,1.525535
49,0.555654,0.541597,nan,0.200444,nan,1.535994
50,0.638100,0.628804,2.100750,0.200463,-6.641257,1.732835
51,0.468664,0.449972,nan,0.200463,nan,1.340387
52,0.480232,0.468901,2.209128,0.200481,-7.155918,1.361512
53,0.468241,0.446807,nan,0.200481,nan,1.346116
54,0.436803,0.409982,2.590856,0.200500,-8.070863,1.301715
55,0.573470,0.558475,nan,0.200500,nan,1.591747
56,0.541021,0.527875,2.198270,0.200520,-8.112577,1.517788
57,0.502481,0.492190,nan,0.200520,nan,1.432292
58,0.538658,0.520769,2.198685,0.200538,-5.723466,1.509728
59,0.439018,0.426394,nan,0.200538,nan,1.308726
60,0.515381,0.506390,2.173218,0.200556,-6.808135,1.472464
61,0.518881,0.506947,nan,0.200556,nan,1.453822
62,0.546275,0.533299,2.161805,0.200574,-5.951114,1.515729
63,0.475281,0.455821,nan,0.200574,nan,1.365501
64,0.626734,0.605400,2.039593,0.200590,-4.222958,1.668145
65,0.472896,0.452136,nan,0.200590,nan,1.364552
66,0.450415,0.421886,2.931668,0.200606,-7.131841,1.291033
67,0.547775,0.527457,nan,0.200606,nan,1.517393
68,0.508839,0.489182,2.523329,0.200621,-5.851344,1.436432
69,0.501120,0.464685,nan,0.200621,nan,1.400802
70,0.495368,0.476258,2.627565,0.200637,-6.892076,1.409474
71,0.390261,0.370934,nan,0.200637,nan,1.169547
72,0.421129,0.399583,3.252697,0.200654,-8.956949,1.244340
73,0.438723,0.423530,nan,0.200654,nan,1.288191
74,0.491443,0.475215,2.920568,0.200671,-7.526222,1.401679
75,0.602151,0.586161,nan,0.200671,nan,1.650821
76,0.451411,0.440741,2.645634,0.200689,-8.347727,1.322153
77,0.420027,0.405198,nan,0.200689,nan,1.256446
78,0.412711,0.392604,3.251372,0.200708,-8.296936,1.217495
79,0.407590,0.398946,nan,0.200708,nan,1.211761
80,0.419335,0.410373,2.663492,0.200727,-6.633397,1.249386
81,0.500666,0.490328,nan,0.200727,nan,1.426464
82,0.552911,0.545632,2.963986,0.200746,-8.303112,1.519348
83,0.458968,0.448782,nan,0.200746,nan,1.326831
84,0.523239,0.514369,3.153221,0.200765,-8.356024,1.463610
85,0.537172,0.528600,nan,0.200765,nan,1.485675
86,0.388136,0.378107,3.284719,0.200785,-8.345091,1.190538
87,0.396037,0.388371,nan,0.200785,nan,1.199237
88,0.305889,0.297320,2.121802,0.200803,-4.070257,0.981334
89,0.509048,0.500048,nan,0.200803,nan,1.423893
90,0.406796,0.401502,2.843005,0.200821,-6.225311,1.247733
91,0.455889,0.448424,nan,0.200821,nan,1.310464
92,0.334613,0.329758,3.053631,0.200839,-8.259541,1.043271
93,0.433269,0.424691,nan,0.200839,nan,1.274159
94,0.340520,0.335994,2.926725,0.200857,-7.586621,1.076064
95,0.350323,0.347041,nan,0.200857,nan,1.095920
96,0.421773,0.416775,3.130590,0.200876,-8.625349,1.204135
97,0.369826,0.366181,nan,0.200876,nan,1.156689
98,0.353349,0.349120,2.731683,0.200895,-6.890875,1.123464
99,0.326524,0.321549,nan,0.200895,nan,1.047735
100,0.273178,0.266629,3.081409,0.200914,-7.628428,0.934670
101,0.435656,0.434219,nan,0.200914,nan,1.280546
102,0.345250,0.339991,3.202207,0.200933,-6.133595,1.083751
103,0.348651,0.345479,nan,0.200933,nan,1.109920
104,0.368018,0.369804,2.970226,0.200951,-7.083116,1.110909
105,0.344423,0.343461,nan,0.200951,nan,1.059188
106,0.365359,0.365299,2.840052,0.200970,-7.522608,1.134808
107,0.434250,0.431473,nan,0.200970,nan,1.276414
108,0.357435,0.358259,3.278505,0.200988,-7.227896,1.138721
109,0.385910,0.383001,nan,0.200988,nan,1.149490
110,0.443445,0.441275,3.152353,0.201007,-7.232922,1.300853
111,0.350843,0.346680,nan,0.201007,nan,1.082036
