date,portfolio_return,qqq_return
2018-01-08,0.00000000,0.02561674
2018-01-16,0.01549442,0.00904338
2018-01-22,0.02307751,0.02499690
2018-01-29,-0.00086922,0.01177737
2018-02-05,-0.08676850,-0.07042922
2018-02-12,-0.00411761,0.00474323
2018-02-20,0.04317590,0.04041039
2018-02-26,0.01878838,0.03091537
2018-03-05,-0.00941105,-0.01508211
2018-03-12,0.03585590,0.03724006
2018-03-19,-0.03469754,-0.04009648
2018-03-26,-0.02206097,-0.01615806
2018-04-02,-0.03961761,-0.05407542
2018-04-09,0.00861512,0.01427562
2018-04-16,0.02516772,0.03087561
2018-04-23,-0.00306010,-0.00436658
2018-04-30,0.00249965,-0.00586816
2018-05-07,0.01356390,0.03293155
2018-05-14,0.03039268,0.02111402
2018-05-21,-0.02306715,-0.00795291
2018-05-29,-0.00446337,0.00338484
2018-06-04,0.01728393,0.03154407
2018-06-11,0.02017849,0.00349972
2018-06-18,0.00682740,0.00909037
2018-06-25,-0.03512947,-0.02906518
2018-07-02,-0.08786328,0.00834456
2018-07-09,0.02897626,0.02540509
2018-07-16,0.00358437,0.01123083
2018-07-23,0.00236728,0.00212080
2018-07-30,-0.01801763,-0.02478279
2018-08-06,0.02626404,0.03443549
2018-08-13,-0.01873669,-0.00452684
2018-08-20,0.00391003,-0.00343839
2018-08-27,0.02608426,0.02582081
2018-09-04,-0.01055023,0.00819144
2018-09-10,-0.02151608,-0.02222225
2018-09-17,-0.00059765,-0.00209116
2018-09-24,0.01793048,0.01406200
2018-10-01,-0.00712640,0.01239871
2018-10-08,-0.03812774,-0.03824459
2018-10-15,-0.04465557,-0.03820160
2018-10-22,-0.00308700,0.00987165
2018-10-29,-0.04632654,-0.06141112
2018-11-05,0.04627414,0.03510391
2018-11-12,0.01297136,-0.01556584
2018-11-19,-0.01555822,-0.02567188
2018-11-26,0.00574407,0.00512157
2018-12-03,0.03775751,0.05795324
2018-12-10,-0.06649715,-0.05373408
2018-12-17,-0.03350328,-0.03458646
2018-12-24,-0.05592906,-0.08848373
2018-12-31,0.34448150,0.07498254
2019-01-07,0.02927884,0.02482822
2019-01-14,0.00899093,0.00746415
2019-01-22,0.01160726,0.01676397
2019-01-28,0.02107180,0.00722489
2019-02-04,0.04607446,0.03935993
2019-02-11,0.00019654,-0.00666552
2019-02-19,0.02732097,0.02304041
2019-02-25,-0.00520869,0.00719762
2019-03-04,-0.02470445,0.00518669
2019-03-11,0.00229928,0.00177731
2019-03-18,0.02200851,0.02129000
2019-03-25,-0.02391302,-0.00128885
2019-04-01,0.02385424,0.02143414
2019-04-08,0.00889182,0.01697436
2019-04-15,-0.00419060,0.00394315
2019-04-22,-0.00540766,0.01108360
2019-04-29,0.01491118,0.01649641
2019-05-06,0.00631614,-0.00565387
2019-05-13,-0.06473098,-0.05980836
2019-05-20,-0.03990356,0.00767160
2019-05-28,-0.01862504,-0.01367042
2019-06-03,-0.03099232,-0.04152352
2019-06-10,0.06130486,0.07659299
2019-06-17,0.00001122,0.00322147
2019-06-24,0.02608091,0.02405572
2019-07-01,0.10769679,0.00584604
2019-07-08,-0.00448549,0.00237775
2019-07-15,0.01123371,0.02340407
2019-07-22,-0.01349630,-0.00834404
2019-07-29,0.03751510,0.01085543
2019-08-05,-0.06357964,-0.07136985
2019-08-12,0.02175913,0.02002994
2019-08-19,0.01968436,0.02213174
2019-08-26,-0.01573133,-0.01915823
2019-09-03,0.00832271,0.00449078
2019-09-09,0.02661001,0.02984115
2019-09-16,-0.00115489,0.00256284
2019-09-23,-0.00700312,-0.00615606
2019-09-30,-0.00865947,-0.00887140
2019-10-07,-0.00643048,-0.00301887
2019-10-14,0.01261086,0.01514020
2019-10-21,0.00600611,0.01203623
2019-10-28,0.00995226,0.02161440
2019-11-04,0.00059265,0.01280558
2019-11-11,-0.00569955,0.00429785
2019-11-18,0.01069312,0.01049960
2019-11-25,-0.08323194,0.00566304
2019-12-02,-0.00744493,-0.00597396
2019-12-09,0.00051902,0.00527097
2019-12-16,0.03636154,0.02548144
2019-12-23,0.02145403,0.01213740
2019-12-30,-0.00797196,0.00188853
