date,portfolio_return,qqq_return
2018-01-08,0.00000000,0.02561674
2018-01-16,0.01298881,0.00904338
2018-01-22,0.03009469,0.02499690
2018-01-29,0.00431085,0.01177737
2018-02-05,-0.06666555,-0.07042922
2018-02-12,-0.01053617,0.00474323
2018-02-20,0.02411074,0.04041039
2018-02-26,0.02040909,0.03091537
2018-03-05,-0.00699076,-0.01508211
2018-03-12,0.03082927,0.03724006
2018-03-19,-0.03387131,-0.04009648
2018-03-26,-0.02596124,-0.01615806
2018-04-02,-0.03312715,-0.05407542
2018-04-09,0.00686050,0.01427562
2018-04-16,0.01885747,0.03087561
2018-04-23,-0.01495422,-0.00436658
2018-04-30,-0.01238880,-0.00586816
2018-05-07,0.03608741,0.03293155
2018-05-14,0.02177283,0.02111402
2018-05-21,-0.00363690,-0.00795291
2018-05-29,-0.00073963,0.00338484
2018-06-04,0.01753075,0.03154407
2018-06-11,0.01925052,0.00349972
2018-06-18,0.01199485,0.00909037
2018-06-25,-0.01875503,-0.02906518
2018-07-02,0.90873510,0.00834456
2018-07-09,0.01703392,0.02540509
2018-07-16,0.01058426,0.01123083
2018-07-23,-0.00264235,0.00212080
2018-07-30,-0.01576908,-0.02478279
2018-08-06,0.01856166,0.03443549
2018-08-13,-0.01430129,-0.00452684
2018-08-20,-0.00732562,-0.00343839
2018-08-27,0.02745262,0.02582081
2018-09-04,-0.00121185,0.00819144
2018-09-10,-0.01270883,-0.02222225
2018-09-17,0.00527464,-0.00209116
2018-09-24,0.01760080,0.01406200
2018-10-01,-0.00210089,0.01239871
2018-10-08,-0.04006117,-0.03824459
2018-10-15,-0.02983238,-0.03820160
2018-10-22,0.00472235,0.00987165
2018-10-29,-0.04209831,-0.06141112
2018-11-05,0.04772826,0.03510391
2018-11-12,-0.03522070,-0.01556584
2018-11-19,-0.01387759,-0.02567188
2018-11-26,0.01252146,0.00512157
2018-12-03,0.04093183,0.05795324
2018-12-10,-0.06084283,-0.05373408
2018-12-17,-0.02144885,-0.03458646
2018-12-24,3.85790873,-0.08848373
2018-12-31,1.04164755,0.07498254
2019-01-07,0.02922555,0.02482822
2019-01-14,0.02200922,0.00746415
2019-01-22,0.01716756,0.01676397
2019-01-28,0.01602799,0.00722489
2019-02-04,0.04332994,0.03935993
2019-02-11,-0.00019987,-0.00666552
2019-02-19,0.02338509,0.02304041
2019-02-25,0.00571993,0.00719762
2019-03-04,-0.00282502,0.00518669
2019-03-11,-0.00569295,0.00177731
2019-03-18,0.01888872,0.02129000
2019-03-25,0.08784157,-0.00128885
2019-04-01,0.02511634,0.02143414
2019-04-08,0.00889182,0.01697436
2019-04-15,-0.00418003,0.00394315
2019-04-22,-0.00841687,0.01108360
2019-04-29,0.01239121,0.01649641
2019-05-06,-0.00277346,-0.00565387
2019-05-13,-0.05542093,-0.05980836
2019-05-20,0.00254319,0.00767160
2019-05-28,-0.01322385,-0.01367042
2019-06-03,-0.02335584,-0.04152352
2019-06-10,0.05935216,0.07659299
2019-06-17,-0.00214072,0.00322147
2019-06-24,0.02698324,0.02405572
2019-07-01,0.71480417,0.00584604
2019-07-08,-0.01077622,0.00237775
2019-07-15,0.01380672,0.02340407
2019-07-22,-0.00668648,-0.00834404
2019-07-29,-0.00325487,0.01085543
2019-08-05,-0.06624425,-0.07136985
2019-08-12,0.01866933,0.02002994
2019-08-19,0.02392392,0.02213174
2019-08-26,-0.02121223,-0.01915823
2019-09-03,-0.00000740,0.00449078
2019-09-09,0.03270730,0.02984115
2019-09-16,0.00662178,0.00256284
2019-09-23,-0.00875901,-0.00615606
2019-09-30,-0.00843287,-0.00887140
2019-10-07,-0.00023612,-0.00301887
2019-10-14,0.02245161,0.01514020
2019-10-21,0.00448924,0.01203623
2019-10-28,0.02593475,0.02161440
2019-11-04,0.01873337,0.01280558
2019-11-11,-0.00084225,0.00429785
2019-11-18,0.00957330,0.01049960
2019-11-25,3.27158856,0.00566304
2019-12-02,-0.00536727,-0.00597396
2019-12-09,0.00317177,0.00527097
2019-12-16,0.02291637,0.02548144
2019-12-23,0.02164295,0.01213740
2019-12-30,-0.00982721,0.00188853
