update_num,q1_loss,q2_loss,actor_loss,alpha,entropy,td_error
11986,0.468666,0.478739,-25.421585,0.096570,50.742645,1.325485
11987,0.436339,0.484232,nan,0.096570,nan,1.306551
11988,0.418513,0.423171,-23.445858,0.096559,51.404541,1.228959
11989,0.473162,0.690976,nan,0.096559,nan,1.359022
11990,0.716812,0.676206,-24.201666,0.096547,51.628891,1.878851
11991,0.438730,0.576211,nan,0.096547,nan,1.272679
11992,0.429758,0.536794,-25.451687,0.096536,50.773041,1.247626
11993,0.445591,0.612263,nan,0.096536,nan,1.295828
11994,0.465386,0.597096,-24.527966,0.096525,52.194786,1.339937
11995,0.380647,0.450408,nan,0.096525,nan,1.161983
11996,0.455484,0.563260,-25.090183,0.096513,50.129433,1.307446
11997,0.253455,0.306898,nan,0.096513,nan,0.885448
11998,0.390644,0.468789,-24.670422,0.096502,51.021961,1.173407
11999,0.480380,0.533590,nan,0.096502,nan,1.360420
12000,0.514875,0.588714,-25.410793,0.096490,51.380493,1.444004
12001,0.495454,0.586654,nan,0.096490,nan,1.422734
12002,0.328115,0.451921,-24.678757,0.096479,49.608429,1.049187
12003,0.356617,0.581280,nan,0.096479,nan,1.074356
12004,0.291695,0.524957,-24.330368,0.096468,50.764053,0.957671
12005,0.662625,0.926996,nan,0.096468,nan,1.731350
12006,0.440419,0.574801,-24.633432,0.096456,50.007668,1.272227
12007,0.485426,0.619737,nan,0.096456,nan,1.388381
12008,0.479640,0.618203,-24.342838,0.096445,51.959137,1.398989
12009,0.570451,0.718282,nan,0.096445,nan,1.549530
12010,0.521510,0.601637,-24.931492,0.096434,50.524971,1.453048
12011,0.417374,0.543133,nan,0.096434,nan,1.221858
12012,0.411235,0.499646,-25.624928,0.096422,51.200893,1.210119
12013,0.369480,0.433780,nan,0.096422,nan,1.150694
12014,0.479864,0.541830,-24.980316,0.096411,50.918812,1.372572
12015,0.401043,0.627019,nan,0.096411,nan,1.187249
12016,0.769589,0.655495,-23.342903,0.096400,50.863811,2.003471
12017,0.548624,0.698747,nan,0.096400,nan,1.506782
12018,0.514890,0.740533,-24.992313,0.096388,50.600319,1.420229
12019,0.513065,0.497865,nan,0.096388,nan,1.457771
12020,0.366464,0.421378,-25.102911,0.096377,51.187122,1.137950
12021,0.541563,0.659150,nan,0.096377,nan,1.486398
12022,0.436845,0.650056,-24.491055,0.096365,52.693687,1.289099
12023,0.515509,0.528685,nan,0.096365,nan,1.469710
12024,0.464103,0.557451,-25.529192,0.096354,50.939934,1.337286
12025,0.475321,0.596369,nan,0.096354,nan,1.374897
12026,0.639249,0.763009,-24.665321,0.096343,51.715111,1.701412
12027,0.579675,0.772391,nan,0.096343,nan,1.597029
12028,0.377483,0.471463,-24.748455,0.096331,49.632904,1.191097
12029,0.345366,0.375214,nan,0.096331,nan,1.084149
12030,0.515360,0.609505,-25.306252,0.096320,52.211243,1.435885
12031,0.434606,0.399603,nan,0.096320,nan,1.278762
12032,0.598296,0.607701,-24.681511,0.096309,53.080383,1.637031
12033,0.320263,0.501865,nan,0.096309,nan,1.014491
12034,0.417666,0.489347,-25.571751,0.096297,51.178680,1.255537
12035,0.371191,0.476229,nan,0.096297,nan,1.161005
12036,0.387322,0.508480,-24.623974,0.096286,53.186371,1.198833
12037,0.424367,0.533562,nan,0.096286,nan,1.270086
12038,0.529958,0.591246,-24.403431,0.096274,48.736416,1.487538
12039,0.696374,0.828018,nan,0.096274,nan,1.804401
12040,0.419053,0.508199,-24.468559,0.096263,49.961582,1.247680
12041,0.423409,0.554046,nan,0.096263,nan,1.270283
12042,0.479268,0.645889,-25.069302,0.096252,51.837608,1.340560
12043,0.521434,0.735202,nan,0.096252,nan,1.455105
12044,0.621073,0.626504,-22.725384,0.096240,50.156078,1.656055
12045,0.361681,1.405563,nan,0.096240,nan,1.114460
12046,0.430702,0.893818,-24.828392,0.096229,50.219490,1.294260
12047,0.424607,0.580095,nan,0.096229,nan,1.229176
12048,0.307856,0.428354,-25.042608,0.096218,51.005062,0.983165
12049,0.494223,0.595675,nan,0.096218,nan,1.380843
12050,0.502109,0.624546,-24.918079,0.096206,49.263962,1.399834
12051,0.440207,0.610347,nan,0.096206,nan,1.260101
12052,0.414079,0.560661,-25.078400,0.096195,51.900146,1.256410
12053,0.488012,0.676544,nan,0.096195,nan,1.381785
12054,0.612541,0.690069,-24.957268,0.096184,52.280605,1.646838
12055,0.622218,0.703649,nan,0.096184,nan,1.680236
12056,0.332593,0.475835,-25.119156,0.096172,52.694862,1.059792
12057,0.437948,0.562443,nan,0.096172,nan,1.291334
12058,0.491167,0.657689,-24.836582,0.096161,50.832527,1.394183
12059,0.418223,0.601306,nan,0.096161,nan,1.232430
12060,0.350479,0.415281,-25.064997,0.096150,51.796448,1.101141
