date,portfolio_return,qqq_return
2024-01-08,0.00000000,0.00586208
2024-01-16,0.00544907,0.01128529
2024-01-22,0.02374722,0.02981545
2024-01-29,0.01800178,0.01522297
2024-02-05,0.00301353,0.00070073
2024-02-12,0.01769053,0.01608119
2024-02-20,-0.01498921,-0.01842236
2024-02-26,0.01116686,0.02159969
2024-03-04,0.01261470,0.01711145
2024-03-11,-0.00388771,-0.01493170
2024-03-18,0.33390117,0.00020576
2024-03-25,0.01632761,0.01664076
2024-04-01,0.00648961,0.00042720
2024-04-08,-0.00657667,-0.00977639
2024-04-15,-0.02649066,-0.02165231
2024-04-22,-0.01856431,-0.02839510
2024-04-29,0.02876257,0.03326009
2024-05-06,0.01311960,0.01733102
2024-05-13,0.00386591,0.00642814
2024-05-20,0.01406772,0.02669951
2024-05-28,-0.00885796,0.01048557
2024-06-03,-0.01436382,-0.01424902
2024-06-10,0.02271837,0.02582036
2024-06-17,0.00783875,0.04352131
2024-06-24,-0.00058387,-0.02288378
2024-07-01,0.19462669,0.01679471
2024-07-08,0.01604973,0.03199698
2024-07-15,0.00287777,-0.00239273
2024-07-22,-0.02110920,-0.02787461
2024-07-29,-0.02052606,-0.03819044
2024-08-05,-0.06831838,-0.06150032
2024-08-12,0.02720327,0.03677334
2024-08-19,0.06139935,0.06621911
2024-08-26,-0.00921620,-0.01232155
2024-09-03,-0.01772740,-0.02846383
2024-09-09,-0.01542892,-0.01591565
2024-09-16,0.03657061,0.04132377
2024-09-23,0.01852885,0.02070835
2024-09-30,0.01228193,0.01041321
2024-10-07,-0.01251767,-0.01223185
2024-10-14,0.03334889,0.03194357
2024-10-21,-0.00946322,-0.00418088
2024-10-28,-0.00343600,-0.00004041
2024-11-04,0.00003633,-0.01895435
2024-11-11,0.04679235,0.05726223
2024-11-18,-0.02889662,-0.02689560
2024-11-25,0.02909285,0.01313949
2024-12-02,0.01176972,0.01717362
2024-12-09,0.01095061,0.01375930
2024-12-16,0.00495114,0.03022700
2024-12-23,-0.03395864,-0.02842966
2024-12-30,-0.01621993,-0.01388492
2025-01-06,-0.10350832,0.01731928
2025-01-13,-0.02781180,-0.03618405
2025-01-21,0.04728463,0.03805679
2025-01-27,-0.00126632,-0.02017905
2025-02-03,0.00957454,0.00758438
2025-02-10,0.01236424,0.02150125
2025-02-18,0.01410299,0.01912139
2025-02-24,-0.03597484,-0.03615329
2025-03-03,-0.03284706,-0.04389560
2025-03-10,-0.03854465,-0.04892863
2025-03-17,0.01802261,0.02123829
2025-03-24,0.01711618,0.01634322
2025-03-31,-0.04288987,-0.04430765
2025-04-07,-0.09447947,-0.09645571
2025-04-14,0.05993354,0.07975172
2025-04-21,-0.04485149,-0.05327014
2025-04-28,0.08992210,0.09073912
2025-05-05,0.01765215,0.02861918
2025-05-12,0.06350181,0.04510941
2025-05-19,0.01520127,0.02788226
2025-05-27,-0.00783417,-0.00151346
2025-06-02,-0.00273931,0.00381806
2025-06-09,0.02660772,0.01431546
2025-06-16,0.00182040,0.00676459
2025-06-23,-0.01394547,-0.00494105
2025-06-30,0.04125467,0.03759990
2025-07-07,0.00849061,0.00070701
2025-07-14,0.00265580,0.00757204
2025-07-21,0.00829254,0.01431107
2025-07-28,0.01140858,0.00703694
2025-08-04,-0.03405468,-0.00711099
2025-08-11,0.00222703,0.01551143
2025-08-18,0.02345108,0.00743652
2025-08-25,-0.00560793,-0.01176548
2025-09-02,-0.00790768,-0.00824101
2025-09-08,0.01884594,0.02342562
2025-09-15,0.00280238,0.02212932
2025-09-22,0.01236557,0.01777991
2025-09-29,-0.00099963,-0.00576226
2025-10-06,0.01113797,0.01499848
2025-10-13,-0.01526644,-0.00937949
2025-10-20,0.01205609,0.01583025
2025-10-27,0.02577310,0.02706291
2025-11-03,0.00981231,0.00635258
2025-11-10,-0.01418498,-0.01400145
2025-11-17,-0.03309938,-0.03140094
2025-11-24,-0.00271574,0.00248484
2025-12-01,0.02325068,0.01984601
2025-12-08,0.00948630,0.01152040
2025-12-15,-0.00724917,-0.02200944
2025-12-22,0.01316362,0.01420062
2025-12-29,0.00153120,0.00268079
2026-01-05,0.13657157,-0.00463866
2026-01-12,0.02077401,0.01485460
2026-01-20,-0.02977649,-0.03047018
2026-01-26,0.02735744,0.02861564
2026-02-02,-0.00703706,0.00108719
2026-02-09,-0.04350984,-0.01887758
2026-02-17,-0.01443945,-0.02119420
2026-02-23,-0.00160833,0.00018291
2026-03-02,0.03167488,0.01110732
