date,portfolio_return,qqq_return
2016-01-11,0.00000000,-0.04721460
2016-01-19,-0.03332609,-0.03134289
2016-01-25,-0.00715200,0.01157734
2016-02-01,0.05021686,0.02132447
2016-02-08,-0.09031560,-0.07460972
2016-02-16,-0.03178147,0.03736287
2016-02-22,0.04548772,0.03042996
2016-02-29,0.00226155,-0.00755227
2016-03-07,0.05280097,0.02458533
2016-03-14,-0.00592961,0.01571131
2016-03-21,0.02030935,0.01049970
2016-03-28,-0.02139965,-0.00630857
2016-04-04,0.01837495,0.02642145
2016-04-11,-0.00646476,-0.01218850
2016-04-18,0.02938971,0.02421736
2016-04-25,-0.01188830,-0.02022836
2016-05-02,-0.01553866,-0.02073777
2016-05-09,-0.02713878,-0.00787110
2016-05-16,0.21470611,0.00887800
2016-05-23,-0.00683194,-0.00458714
2016-05-31,0.03997834,0.03771273
2016-06-06,0.02161297,0.00108757
2016-06-13,-0.02277581,-0.02199892
2016-06-20,-0.00775663,-0.00805327
2016-06-27,-0.07175509,-0.04609931
2016-07-05,0.07922970,0.05087064
2016-07-11,0.04679509,0.03267550
2016-07-18,0.02037955,0.01451366
2016-07-25,0.00617628,0.00995204
2016-08-01,-0.00854553,0.01917995
2016-08-08,0.02405764,0.00699245
2016-08-15,0.06005121,0.00900125
2016-08-22,0.01552199,-0.00297365
2016-08-29,-0.00493135,-0.00349379
2016-09-06,0.00710672,0.00778173
2016-09-12,0.00948789,-0.01289772
2016-09-19,0.00757545,0.00386828
2016-09-26,0.00851232,0.00479532
2016-10-03,0.01999494,0.01031197
2016-10-10,-0.00325520,0.00565161
2016-10-17,-0.02553441,-0.02013086
2016-10-24,0.01833520,0.02354049
2016-10-31,0.19889812,-0.02157733
2016-11-07,-0.00146332,-0.00547055
2016-11-14,0.03317980,-0.01478299
2016-11-21,0.03126634,0.03410978
2016-11-28,-0.00287422,-0.00008438
2016-12-05,-0.03057124,-0.01628280
2016-12-12,0.01447019,0.02024014
2016-12-19,0.01425790,0.00949897
2016-12-27,0.01357667,0.00607880
2017-01-03,0.28692347,-0.01059426
2017-01-09,0.01865783,0.02333948
2017-01-17,0.00422222,0.00376031
2017-01-23,-0.00490375,0.00456061
2017-01-30,0.00766898,0.01191732
2017-02-06,0.00615487,0.00809167
2017-02-13,0.01565890,0.01804025
2017-02-21,0.01354959,0.01834497
2017-02-27,0.00230137,-0.00022996
2017-03-06,-0.00476215,0.00237692
2017-03-13,0.00698953,0.00673147
2017-03-20,0.00960976,0.00151962
2017-03-27,0.00144334,-0.00735909
2017-04-03,0.00571799,0.01115872
2017-04-10,-0.00098189,-0.00211639
2017-04-17,0.00307198,-0.00409035
2017-04-24,0.02658132,0.02038339
2017-05-01,-0.00286780,0.02265946
2017-05-08,0.00619135,0.00466472
2017-05-15,0.00012948,0.00870572
2017-05-22,-0.01529877,-0.00028764
2017-05-30,0.01321975,0.01683451
2017-06-05,0.01676584,0.01478701
2017-06-12,-0.00532625,-0.02928256
2017-06-19,0.02489439,0.00883438
2017-06-26,-0.00420605,0.00085430
2017-07-03,0.04120529,-0.03122777
2017-07-10,0.00698884,0.01813644
2017-07-17,0.01005115,0.02545795
2017-07-24,0.01040635,0.01814475
2017-07-31,0.01706630,-0.01063762
2017-08-07,-0.00364490,0.00928578
2017-08-14,-0.01440170,-0.00435809
2017-08-21,-0.01819115,-0.02000966
2017-08-28,0.01710253,0.00964197
2017-09-05,0.01633221,0.01601010
2017-09-11,0.01256965,0.00815532
2017-09-18,0.00980160,-0.00219368
2017-09-25,-0.00606664,-0.01889385
2017-10-02,0.01911171,0.01946778
2017-10-09,0.01172915,0.01311996
2017-10-16,0.00642433,0.00922097
2017-10-23,0.00297407,-0.00745718
2017-10-30,-0.01272568,0.02599158
2017-11-06,0.00866525,0.01457970
2017-11-13,0.00296712,0.00052020
2017-11-20,0.01233086,-0.00025992
2017-11-27,0.00642739,0.01534161
2017-12-04,0.03479045,-0.02228053
2017-12-11,-0.00098870,0.02088918
2017-12-18,0.02332291,0.01757540
2017-12-26,-0.00664503,-0.01336356
