date,portfolio_return,qqq_return
2024-01-08,0.00000000,0.00586208
2024-01-16,0.00308846,0.01128529
2024-01-22,0.03762436,0.02981545
2024-01-29,0.00595859,0.01522297
2024-02-05,-0.01490947,0.00070073
2024-02-12,0.02743426,0.01608119
2024-02-20,-0.01054905,-0.01842236
2024-02-26,0.01669270,0.02159969
2024-03-04,0.02133116,0.01711145
2024-03-11,0.00228654,-0.01493170
2024-03-18,-0.04754338,0.00020576
2024-03-25,0.00976371,0.01664076
2024-04-01,0.00993853,0.00042720
2024-04-08,-0.00892431,-0.00977639
2024-04-15,-0.02903751,-0.02165231
2024-04-22,-0.02279636,-0.02839510
2024-04-29,0.03553678,0.03326009
2024-05-06,0.01924923,0.01733102
2024-05-13,0.00851447,0.00642814
2024-05-20,0.03128456,0.02669951
2024-05-28,0.00963303,0.01048557
2024-06-03,-0.01758609,-0.01424902
2024-06-10,0.01656430,0.02582036
2024-06-17,0.02268873,0.04352131
2024-06-24,-0.02058755,-0.02288378
2024-07-01,0.08414994,0.01679471
2024-07-08,0.00912588,0.03199698
2024-07-15,0.00951150,-0.00239273
2024-07-22,-0.02301358,-0.02787461
2024-07-29,-0.03715754,-0.03819044
2024-08-05,-0.06708740,-0.06150032
2024-08-12,0.02622494,0.03677334
2024-08-19,0.06152789,0.06621911
2024-08-26,-0.01148733,-0.01232155
2024-09-03,-0.02556755,-0.02846383
2024-09-09,-0.01735544,-0.01591565
2024-09-16,0.03311581,0.04132377
2024-09-23,0.00843333,0.02070835
2024-09-30,0.01339706,0.01041321
2024-10-07,-0.01346625,-0.01223185
2024-10-14,0.03967160,0.03194357
2024-10-21,-0.02078951,-0.00418088
2024-10-28,0.00089562,-0.00004041
2024-11-04,-0.01532403,-0.01895435
2024-11-11,0.03957017,0.05726223
2024-11-18,-0.02844993,-0.02689560
2024-11-25,0.02271375,0.01313949
2024-12-02,0.00927256,0.01717362
2024-12-09,-0.00481865,0.01375930
2024-12-16,-0.00425030,0.03022700
2024-12-23,-0.02705686,-0.02842966
2024-12-30,-0.01394706,-0.01388492
2025-01-06,0.25779763,0.01731928
2025-01-13,-0.01569605,-0.03618405
2025-01-21,0.04831807,0.03805679
2025-01-27,0.00011985,-0.02017905
2025-02-03,0.00673430,0.00758438
2025-02-10,0.01669447,0.02150125
2025-02-18,0.02133786,0.01912139
2025-02-24,-0.03701491,-0.03615329
2025-03-03,-0.03381313,-0.04389560
2025-03-10,-0.02536426,-0.04892863
2025-03-17,0.01931341,0.02123829
2025-03-24,0.01211247,0.01634322
2025-03-31,-0.03720740,-0.04430765
2025-04-07,-0.10855786,-0.09645571
2025-04-14,0.06610520,0.07975172
2025-04-21,-0.03318775,-0.05327014
2025-04-28,0.08156706,0.09073912
2025-05-05,0.00838699,0.02861918
2025-05-12,0.05721729,0.04510941
2025-05-19,0.01948318,0.02788226
2025-05-27,-0.01396384,-0.00151346
2025-06-02,-0.00591234,0.00381806
2025-06-09,0.02903965,0.01431546
2025-06-16,0.00427305,0.00676459
2025-06-23,-0.01175405,-0.00494105
2025-06-30,0.03969033,0.03759990
2025-07-07,0.00339980,0.00070701
2025-07-14,-0.00378152,0.00757204
2025-07-21,0.01080222,0.01431107
2025-07-28,0.01119157,0.00703694
2025-08-04,-0.03247451,-0.00711099
2025-08-11,-0.00605208,0.01551143
2025-08-18,0.02868397,0.00743652
2025-08-25,-0.00555477,-0.01176548
2025-09-02,-0.00285451,-0.00824101
2025-09-08,0.01242689,0.02342562
2025-09-15,0.00747138,0.02212932
2025-09-22,0.02498936,0.01777991
2025-09-29,-0.00132803,-0.00576226
2025-10-06,0.01571793,0.01499848
2025-10-13,-0.02232281,-0.00937949
2025-10-20,0.02131945,0.01583025
2025-10-27,0.03998749,0.02706291
2025-11-03,-0.02053571,0.00635258
2025-11-10,-0.01946344,-0.01400145
2025-11-17,-0.02582389,-0.03140094
2025-11-24,0.00116307,0.00248484
2025-12-01,0.02013061,0.01984601
2025-12-08,0.02381286,0.01152040
2025-12-15,0.00134866,-0.02200944
2025-12-22,0.00250217,0.01420062
2025-12-29,-0.00223284,0.00268079
2026-01-05,0.26611945,-0.00463866
2026-01-12,0.01355283,0.01485460
2026-01-20,-0.03480466,-0.03047018
2026-01-26,0.02160032,0.02861564
2026-02-02,-0.01298913,0.00108719
2026-02-09,-0.03332498,-0.01887758
2026-02-17,-0.00197059,-0.02119420
2026-02-23,-0.00808239,0.00018291
2026-03-02,0.02934725,0.01110732
