update_num,q1_loss,q2_loss,actor_loss,alpha,entropy,td_error
1,0.666657,0.660795,nan,0.200000,nan,1.780387
2,1.227231,1.221028,1.402523,0.200020,-6.911459,2.899181
3,1.431223,1.427611,nan,0.200020,nan,3.335245
4,1.308528,1.307414,1.834076,0.200039,-9.048223,3.093285
5,1.300473,1.301768,nan,0.200039,nan,3.081681
6,0.963772,0.965036,1.793780,0.200059,-8.802532,2.383812
7,0.646659,0.647089,nan,0.200059,nan,1.706772
8,0.737188,0.736537,1.570785,0.200079,-7.652113,1.922529
9,0.892105,0.891662,nan,0.200079,nan,2.222641
10,1.382183,1.381139,1.580965,0.200098,-7.655547,3.196912
11,1.085260,1.084875,nan,0.200098,nan,2.614907
12,0.783064,0.783567,1.604710,0.200118,-7.707694,2.020981
13,1.120934,1.121868,nan,0.200118,nan,2.716000
14,0.887768,0.888618,1.728198,0.200137,-8.260414,2.231507
15,1.030614,1.031292,nan,0.200137,nan,2.523514
16,1.273647,1.274145,1.507519,0.200156,-7.065319,2.981433
17,1.232005,1.231203,nan,0.200156,nan,2.927524
18,1.417375,1.418324,1.397399,0.200175,-6.435621,3.244195
19,0.659844,0.661392,nan,0.200175,nan,1.713629
20,1.553689,1.554848,1.596158,0.200194,-7.308887,3.581978
21,1.201221,1.201796,nan,0.200194,nan,2.852940
22,1.380782,1.379967,1.778220,0.200213,-8.091784,3.241091
23,1.040718,1.039967,nan,0.200213,nan,2.554611
24,0.952461,0.953640,1.721345,0.200232,-7.611606,2.372252
25,0.746170,0.748249,nan,0.200232,nan,1.927101
26,0.989552,0.990129,1.842992,0.200251,-8.074979,2.448512
27,0.735297,0.736839,nan,0.200251,nan,1.927084
28,0.663837,0.666006,1.803692,0.200270,-7.676003,1.815160
29,0.663136,0.667081,nan,0.200270,nan,1.773128
30,1.218756,1.222577,1.984497,0.200290,-8.484283,2.862855
31,0.933590,0.935388,nan,0.200290,nan,2.311910
