date,portfolio_return,qqq_return
2022-01-10,0.00000000,-0.05369948
2022-01-18,-0.01562089,-0.02515061
2022-01-24,-0.02607699,-0.04655242
2022-01-31,0.00983395,0.02759694
2022-02-07,-0.01058846,-0.02181513
2022-02-14,0.08116522,-0.02151329
2022-02-22,-0.01779724,-0.02707993
2022-02-28,0.02647911,0.02579272
2022-03-07,-0.04603317,-0.06326414
2022-03-14,-0.02588789,-0.02059340
2022-03-21,0.06990705,0.10029221
2022-03-28,0.02481006,0.04236180
2022-04-04,0.01321468,0.01203032
2022-04-11,-0.05172833,-0.07692926
2022-04-18,-0.01030274,-0.00645373
2022-04-25,-0.01690745,-0.02689780
2022-05-02,-0.02549659,-0.03367916
2022-05-09,-0.06593264,-0.06697443
2022-05-16,0.01195911,0.00434127
2022-05-23,-0.00654590,-0.01661973
2022-05-31,0.04685985,0.05042929
2022-06-06,-0.00181546,-0.00343842
2022-06-13,-0.08685210,-0.10354143
2022-06-21,0.01358916,0.02058743
2022-06-27,0.04289687,0.04045121
2022-07-05,-0.02864946,-0.01877251
2022-07-11,0.01764276,0.00724846
2022-07-18,0.01251278,0.00124545
2022-07-25,0.03461201,0.03756045
2022-08-01,0.05182127,0.04995504
2022-08-08,0.02209053,0.01725506
2022-08-15,0.03390928,0.03850833
2022-08-22,-0.04546719,-0.05614608
2022-08-29,-0.02838189,-0.03165155
2022-09-06,-0.03789508,-0.03731814
2022-09-12,0.05063891,0.06036514
2022-09-19,-0.05510462,-0.06336488
2022-09-26,-0.06042824,-0.05730972
2022-10-03,0.01940864,-0.00306155
2022-10-10,-0.02434858,-0.02603003
2022-10-17,0.00618024,0.01103563
2022-10-24,0.02224058,0.03378506
2022-10-31,0.03228760,-0.00179565
2022-11-07,-0.01450441,-0.03727295
2022-11-14,0.07202200,0.06670655
2022-11-21,0.00411138,-0.01243690
2022-11-28,0.00296832,0.00290885
2022-12-05,0.01386426,0.01743845
2022-12-12,0.00227007,-0.00716183
2022-12-19,-0.05027593,-0.05543101
2022-12-27,-0.01298840,-0.02287308
2023-01-03,-0.00138179,0.00341462
2023-01-09,0.02828352,0.02291288
2023-01-17,0.02914955,0.04065942
2023-01-23,0.02153802,0.02635499
2023-01-30,-0.01387697,0.00453349
2023-02-06,0.02436633,0.04588834
2023-02-13,0.00749945,0.00299748
2023-02-21,-0.01905419,-0.03438424
2023-02-27,-0.00739257,-0.00030608
2023-03-06,0.01751787,0.02068445
2023-03-13,-0.04062527,-0.03109788
2023-03-20,0.02028831,0.05256458
2023-03-27,0.00886992,0.00911857
2023-04-03,0.03255773,0.03688944
2023-04-10,-0.00875506,-0.00712166
2023-04-17,0.00258865,0.00305157
2023-04-24,-0.00333077,-0.00906406
2023-05-01,-0.01694688,0.01974993
2023-05-08,0.00344896,0.00465564
2023-05-15,0.00244549,0.00957708
2023-05-22,0.01302216,0.03320177
2023-05-30,0.00190588,0.03654779
2023-06-05,0.01297371,0.01405790
2023-06-12,0.01355523,0.01575091
2023-06-20,0.01231306,0.01778136
2023-06-26,-0.02172455,-0.02512947
2023-07-03,0.40221021,0.03525502
2023-07-10,-0.01488307,-0.01061337
2023-07-17,0.02849952,0.04435528
2023-07-24,0.00050922,-0.01667488
2023-07-31,0.02301214,0.01980167
2023-08-07,-0.01306822,-0.02212779
2023-08-14,-0.00740184,-0.01290012
2023-08-21,-0.02206316,-0.01741599
2023-08-28,0.00469406,0.00785935
2023-09-05,0.01461452,0.03083760
2023-09-11,0.00021126,-0.00290953
2023-09-18,-0.01111302,-0.01673873
2023-09-25,-0.02815931,-0.02981174
2023-10-02,-0.00679681,0.00458837
2023-10-09,0.01531754,0.01467084
2023-10-16,0.11892969,0.00777501
2023-10-23,-0.04359694,-0.03719442
2023-10-30,-0.02562920,-0.01819102
2023-11-06,0.05624581,0.05730234
2023-11-13,0.01800486,0.02166789
2023-11-20,0.03507084,0.03586861
2023-11-27,-0.00421154,-0.00401796
2023-12-04,0.01254016,-0.00732329
2023-12-11,0.01791621,0.02381441
2023-12-18,0.02656103,0.02922734
2023-12-26,0.01047448,0.00933482
