update_num,q1_loss,q2_loss,actor_loss,alpha,entropy,td_error
1,0.673331,0.667582,nan,0.200000,nan,1.800908
2,0.718034,0.712610,1.504778,0.200020,-7.342630,1.894627
3,0.755355,0.756074,nan,0.200020,nan,1.980306
4,0.534822,0.538269,1.244287,0.200039,-5.929641,1.501613
5,0.812618,0.820464,nan,0.200039,nan,2.093057
6,0.702728,0.709958,1.518564,0.200058,-7.260246,1.858147
7,0.672027,0.675588,nan,0.200058,nan,1.775383
8,0.751489,0.755824,1.431174,0.200077,-6.761831,1.941594
9,0.578090,0.578414,nan,0.200077,nan,1.567270
10,0.674645,0.673061,1.607072,0.200097,-7.580668,1.809388
11,0.597710,0.594142,nan,0.200097,nan,1.641382
12,0.554222,0.549976,1.925615,0.200117,-9.125208,1.552155
13,0.509123,0.507317,nan,0.200117,nan,1.456966
14,0.778740,0.777293,1.936637,0.200137,-9.112657,2.048899
15,0.608602,0.609018,nan,0.200137,nan,1.665421
16,0.842217,0.845471,1.614273,0.200157,-7.329547,2.157979
17,0.547299,0.549121,nan,0.200157,nan,1.528051
18,0.668508,0.669892,1.736388,0.200177,-7.847369,1.787729
19,0.515048,0.515127,nan,0.200177,nan,1.461660
20,0.593830,0.592700,1.797522,0.200197,-7.918887,1.607871
21,0.528894,0.526620,nan,0.200197,nan,1.495988
22,0.565840,0.565956,1.710937,0.200217,-7.488171,1.573910
23,0.545746,0.545747,nan,0.200217,nan,1.517186
24,0.516204,0.516853,1.416967,0.200236,-5.868205,1.465930
25,0.748416,0.750498,nan,0.200236,nan,1.930250
26,0.891741,0.892647,1.630171,0.200254,-6.748330,2.268213
27,0.577363,0.575120,nan,0.200254,nan,1.599640
28,0.686381,0.685478,1.476962,0.200272,-5.930266,1.825501
29,0.602105,0.602762,nan,0.200272,nan,1.610630
30,0.595018,0.595936,1.858745,0.200291,-7.593678,1.652606
31,0.522279,0.523842,nan,0.200291,nan,1.490409
32,0.543797,0.547038,1.944432,0.200309,-7.906621,1.529149
33,0.581778,0.582075,nan,0.200309,nan,1.612411
34,0.585198,0.584945,2.185138,0.200329,-8.820935,1.622897
35,0.590555,0.593641,nan,0.200329,nan,1.608881
36,0.510918,0.515296,1.806033,0.200348,-6.773241,1.472267
37,0.468925,0.473573,nan,0.200348,nan,1.357850
38,0.575252,0.579521,1.920489,0.200367,-7.142737,1.610150
39,0.694116,0.695765,nan,0.200367,nan,1.817116
40,0.570841,0.569927,2.168622,0.200386,-8.224949,1.597668
41,0.386413,0.388905,nan,0.200386,nan,1.175321
42,0.526061,0.527669,2.120037,0.200406,-7.770021,1.495756
43,0.559255,0.563066,nan,0.200406,nan,1.566861
44,0.505064,0.510797,2.046716,0.200425,-7.462195,1.431615
45,0.504212,0.513400,nan,0.200425,nan,1.440963
46,0.536705,0.544257,1.861820,0.200444,-6.604703,1.515742
47,0.515959,0.520109,nan,0.200444,nan,1.462919
48,0.562582,0.564263,2.139394,0.200464,-8.244256,1.541575
49,0.600218,0.596021,nan,0.200464,nan,1.666184
50,0.571683,0.570464,1.867438,0.200483,-6.725984,1.605041
51,0.612668,0.611819,nan,0.200483,nan,1.663367
52,0.472386,0.476729,2.191249,0.200502,-8.005578,1.355136
53,0.609350,0.615045,nan,0.200502,nan,1.671356
54,0.658194,0.665273,1.899040,0.200521,-6.212165,1.742547
55,0.569912,0.577029,nan,0.200521,nan,1.549972
56,0.599111,0.605530,2.297435,0.200540,-7.797783,1.646080
57,0.540184,0.547540,nan,0.200540,nan,1.526442
58,0.501328,0.508257,2.127907,0.200559,-7.126808,1.423972
59,0.454225,0.459812,nan,0.200559,nan,1.331305
60,0.474367,0.484010,2.312506,0.200578,-7.505848,1.352350
61,0.375095,0.388640,nan,0.200578,nan,1.149725
62,0.411986,0.419026,1.825619,0.200596,-5.569795,1.237134
63,0.360223,0.372385,nan,0.200596,nan,1.128134
64,0.446143,0.456479,1.908411,0.200614,-5.973216,1.326551
65,0.525278,0.534122,nan,0.200614,nan,1.479648
66,0.352020,0.363386,2.285586,0.200632,-7.634440,1.123245
67,0.378419,0.385339,nan,0.200632,nan,1.150540
68,0.553236,0.558888,2.171447,0.200649,-6.280847,1.538284
69,0.409376,0.415507,nan,0.200649,nan,1.263374
70,0.398885,0.411943,2.513119,0.200667,-7.310550,1.181964
71,0.426117,0.445791,nan,0.200667,nan,1.266127
72,0.460430,0.481030,2.867717,0.200685,-8.305777,1.340075
73,0.376801,0.394120,nan,0.200685,nan,1.141181
74,0.430407,0.451013,2.569889,0.200703,-6.429583,1.274637
75,0.373535,0.397133,nan,0.200703,nan,1.149308
76,0.471171,0.488234,2.608003,0.200721,-6.517920,1.381165
77,0.351556,0.370586,nan,0.200721,nan,1.100166
78,0.289044,0.312432,2.260886,0.200737,-5.363138,0.950114
79,0.448200,0.464683,nan,0.200737,nan,1.314173
80,0.440830,0.444104,2.388790,0.200754,-7.054610,1.331370
81,0.494224,0.502586,nan,0.200754,nan,1.427944
82,0.459047,0.475792,2.630690,0.200771,-6.727496,1.329314
83,0.339832,0.366249,nan,0.200771,nan,1.081176
84,0.422062,0.432413,2.742709,0.200788,-7.077447,1.272403
85,0.316450,0.325945,nan,0.200788,nan,1.043209
86,0.400481,0.418633,2.814711,0.200805,-7.450769,1.211252
87,0.331039,0.346097,nan,0.200805,nan,1.067275
88,0.400725,0.415807,2.973238,0.200823,-7.894578,1.224599
89,0.411988,0.428619,nan,0.200823,nan,1.230290
90,0.327806,0.341182,2.514474,0.200841,-6.532347,1.068567
91,0.529941,0.541130,nan,0.200841,nan,1.511767
92,0.383257,0.392671,2.791923,0.200858,-6.552943,1.147640
93,0.487537,0.499666,nan,0.200858,nan,1.415908
94,0.335398,0.345944,2.697271,0.200876,-6.655424,1.060173
95,0.341647,0.364470,nan,0.200876,nan,1.101991
96,0.395471,0.408926,2.993623,0.200894,-8.151857,1.213162
97,0.324089,0.345329,nan,0.200894,nan,1.023593
98,0.357906,0.373326,3.020470,0.200912,-7.243597,1.116793
99,0.364036,0.372261,nan,0.200912,nan,1.114524
100,0.289914,0.302000,2.765211,0.200930,-6.580686,0.955230
101,0.409256,0.407929,nan,0.200930,nan,1.215818
102,0.304702,0.310082,2.696819,0.200947,-5.741013,1.006352
103,0.338463,0.346627,nan,0.200947,nan,1.098248
104,0.398844,0.396910,2.646168,0.200964,-6.873965,1.211172
105,0.367536,0.359009,nan,0.200964,nan,1.157499
106,0.479902,0.483226,2.750462,0.200981,-6.067371,1.374477
107,0.298441,0.299348,nan,0.200981,nan,1.001888
108,0.262945,0.277593,2.944728,0.200998,-6.644324,0.922901
109,0.240453,0.252514,nan,0.200998,nan,0.857501
110,0.266858,0.275063,3.062645,0.201015,-6.602085,0.908304
111,0.396129,0.382872,nan,0.201015,nan,1.216557
112,0.334345,0.331808,2.876785,0.201031,-6.331628,1.096844
113,0.405756,0.401580,nan,0.201031,nan,1.198517
114,0.310729,0.313650,2.753587,0.201047,-5.492585,1.041746
115,0.281142,0.287921,nan,0.201047,nan,0.944520
116,0.356094,0.366257,3.007526,0.201062,-6.252067,1.130737
117,0.304413,0.303625,nan,0.201062,nan,1.008521
118,0.357642,0.370746,2.800267,0.201077,-5.670907,1.121067
119,0.353151,0.348788,nan,0.201077,nan,1.119694
120,0.320029,0.319985,3.022238,0.201092,-6.624247,1.063789
121,0.375171,0.374709,nan,0.201092,nan,1.178082
122,0.212635,0.213516,3.015942,0.201106,-5.306116,0.810557
123,0.396387,0.391030,nan,0.201106,nan,1.217019
124,0.365511,0.369131,3.282018,0.201121,-7.308177,1.139253
125,0.393601,0.391523,nan,0.201121,nan,1.202056
126,0.225874,0.238220,3.305517,0.201136,-5.948011,0.795818
127,0.275536,0.269298,nan,0.201136,nan,0.930525
128,0.316834,0.316815,2.449045,0.201149,-4.851933,1.029056
129,0.396410,0.367247,nan,0.201149,nan,1.198713
130,0.467613,0.431043,2.651814,0.201164,-7.066504,1.378281
131,0.478041,0.449830,nan,0.201164,nan,1.408173
132,0.571618,0.566158,1.926300,0.201177,-4.610264,1.572849
133,0.565921,0.579484,nan,0.201177,nan,1.563600
134,0.406019,0.413081,3.078930,0.201192,-9.279867,1.260483
135,0.292262,0.307583,nan,0.201192,nan,0.981942
136,0.260363,0.292456,3.149875,0.201207,-7.237264,0.907641
137,0.357494,0.363436,nan,0.201207,nan,1.084092
138,0.310939,0.297360,3.799582,0.201224,-7.680748,1.019660
139,0.342964,0.330639,nan,0.201224,nan,1.139962
140,0.240451,0.243923,3.338776,0.201240,-6.367962,0.847214
141,0.362726,0.344898,nan,0.201240,nan,1.119307
142,0.358653,0.347037,2.679854,0.201256,-5.511483,1.123871
143,0.294949,0.264027,nan,0.201256,nan,0.988299
144,0.363744,0.346255,3.330790,0.201271,-6.839697,1.124899
145,0.311541,0.311319,nan,0.201271,nan,1.006565
146,0.367976,0.364481,3.191814,0.201288,-7.004864,1.168146
147,0.283276,0.294016,nan,0.201288,nan,0.964098
148,0.248819,0.266563,3.282829,0.201304,-6.554138,0.880034
149,0.397003,0.384681,nan,0.201304,nan,1.194727
150,0.348885,0.351931,3.462154,0.201321,-8.080003,1.120874
151,0.273418,0.264263,nan,0.201321,nan,0.938889
152,0.331944,0.317367,2.883334,0.201337,-5.174110,1.084237
153,0.276821,0.255417,nan,0.201337,nan,0.932631
154,0.431341,0.413528,2.937081,0.201352,-4.398084,1.295612
155,0.348525,0.312792,nan,0.201352,nan,1.096687
156,0.422407,0.399127,3.415955,0.201368,-8.378564,1.271602
157,0.397550,0.405102,nan,0.201368,nan,1.225609
158,0.246157,0.250390,3.269776,0.201384,-6.772228,0.846575
159,0.251646,0.249626,nan,0.201384,nan,0.910741
