date,portfolio_return,qqq_return
2014-01-13,0.00000000,-0.00359126
2014-01-21,0.01561853,0.02953146
2014-01-27,-0.03085159,-0.02992661
2014-02-03,-0.00798691,-0.01874273
2014-02-10,0.04328237,0.04164198
2014-02-18,0.02088626,0.02790429
2014-02-24,0.00414302,0.00177289
2014-03-03,-0.00669819,-0.00818500
2014-03-10,0.00577033,0.01048291
2014-03-17,-0.01061104,-0.01280216
2014-03-24,-0.02263408,-0.01375065
2014-03-31,-0.00667181,-0.00623445
2014-04-07,-0.01508528,-0.02418153
2014-04-14,-0.00701053,-0.00911755
2014-04-21,0.02516316,0.02441901
2014-04-28,-0.02318490,-0.00426065
2014-05-05,0.02055746,0.01711571
2014-05-12,0.00850220,0.00318370
2014-05-19,0.00217428,0.00102002
2014-05-27,0.02421355,0.03034421
2014-06-02,0.00051680,0.00241760
2014-06-09,0.01536321,0.01677262
2014-06-16,-0.00830548,-0.00377357
2014-06-23,0.01091538,0.00422077
2014-06-30,-0.04019811,0.01207030
2014-07-07,0.01434353,0.01597274
2014-07-14,-0.00429305,0.00450679
2014-07-21,0.00718157,0.00166949
2014-07-28,0.01070933,0.00802080
2014-08-04,-0.01301987,-0.01498395
2014-08-11,-0.00102136,0.00146873
2014-08-18,0.02262218,0.02817937
2014-08-25,0.00831331,0.01273561
2014-09-02,0.00951714,0.00674042
2014-09-08,0.00196868,0.00009995
2014-09-15,-0.01317775,-0.01558758
2014-09-22,0.00993829,0.00537968
2014-09-29,-0.00779070,-0.00403838
2014-10-06,-0.00025259,-0.00699445
2014-10-13,-0.06074844,-0.05104124
2014-10-20,0.02614465,0.01538296
2014-10-27,0.05107876,0.04555571
2014-11-03,0.04484418,0.03049949
2014-11-10,-0.00940756,0.00255656
2014-11-17,0.00202966,0.00931742
2014-11-24,0.02159505,0.01719946
2014-12-01,-0.00335913,0.00124185
2014-12-08,0.00649949,-0.00171740
2014-12-15,-0.02662742,-0.02886358
2014-12-22,0.03565278,0.02922942
2014-12-29,0.00793682,0.00420726
2015-01-05,-0.07035410,-0.03418393
2015-01-12,-0.00156438,0.00118311
2015-01-20,-0.00402247,0.00068931
2015-01-26,0.02159164,0.02479823
2015-02-02,-0.02934293,-0.02074127
2015-02-09,0.01432846,0.00804079
2015-02-17,0.03943534,0.04095330
2015-02-23,0.01750166,0.01411078
2015-03-02,0.01528426,0.00792481
2015-03-09,-0.00628081,-0.01517641
2015-03-16,0.00010742,-0.00946903
2015-03-23,0.01495851,0.01518278
2015-03-30,-0.01477266,-0.01467870
2015-04-06,-0.00836193,-0.00702708
2015-04-13,0.01092456,0.01415361
2015-04-20,0.01231406,0.00111644
2015-04-27,0.00387007,0.02472122
2015-05-04,-0.00368350,-0.00934155
2015-05-11,0.03317302,-0.00878886
2015-05-18,0.06770203,0.01653275
2015-05-26,-0.01190634,-0.00781393
2015-06-01,0.01460902,0.01117217
2015-06-08,0.21555391,-0.02019558
2015-06-15,-0.06287999,0.00018483
2015-06-22,0.01623554,0.02301079
2015-06-29,-0.03530640,-0.03622398
2015-07-06,0.01551512,0.00946663
2015-07-13,0.01831984,0.01708453
2015-07-20,0.01098090,0.04053316
2015-07-27,-0.03877366,-0.03333921
2015-08-03,0.01518401,0.01288798
2015-08-10,0.01120226,-0.00026881
2015-08-17,-0.00541679,-0.00125481
2015-08-24,-0.10267527,-0.11639595
2015-08-31,0.04553602,0.05941498
2015-09-08,0.01167767,0.00699840
2015-09-14,-0.00473539,0.00199923
2015-09-21,0.00526520,0.00408551
2015-09-28,-0.08048170,-0.05384181
2015-10-05,0.05920292,0.05510553
2015-10-12,0.01965592,0.01222750
2015-10-19,0.01492267,0.01826011
2015-10-26,0.01758523,0.03779659
2015-11-02,0.00172644,0.01559594
2015-11-09,-0.01185123,-0.00907426
2015-11-16,-0.01873851,-0.01893107
2015-11-23,-0.10771561,0.02450192
2015-11-30,0.00825771,-0.00113890
2015-12-07,0.00981825,0.00526229
2015-12-14,-0.02420610,-0.02608625
2015-12-21,0.01082342,-0.00519568
2015-12-28,0.01411886,0.01332729
