update_num,q1_loss,q2_loss,actor_loss,alpha,entropy,td_error
13038,1.019505,0.931149,-22.382631,0.089893,49.839626,2.503814
13039,0.555506,0.542226,nan,0.089893,nan,1.541802
13040,0.859738,0.865713,-23.656828,0.089883,52.279709,2.178697
13041,0.696704,0.598780,nan,0.089883,nan,1.846191
13042,0.458196,0.384397,-22.330997,0.089872,48.441879,1.380587
13043,0.844672,0.712834,nan,0.089872,nan,2.174401
13044,0.905785,0.680180,-22.641346,0.089862,49.041252,2.298837
13045,0.729634,0.742171,nan,0.089862,nan,1.908688
13046,0.672243,0.666510,-23.780254,0.089851,50.587456,1.772704
13047,0.537642,0.545907,nan,0.089851,nan,1.501405
13048,0.716875,0.776830,-22.894836,0.089841,50.604511,1.856671
13049,0.749981,0.732844,nan,0.089841,nan,1.912132
13050,0.455217,0.430417,-22.920967,0.089830,49.491940,1.317522
13051,0.636066,0.653650,nan,0.089830,nan,1.723913
13052,0.819397,0.751734,-23.001694,0.089820,52.039650,2.096526
13053,0.457505,0.461237,nan,0.089820,nan,1.330695
13054,0.505157,0.514422,-22.652138,0.089809,50.104164,1.446319
13055,0.746645,0.628383,nan,0.089809,nan,1.950955
13056,0.523859,0.522571,-23.378187,0.089799,53.297573,1.474128
13057,0.617649,0.645283,nan,0.089799,nan,1.683397
13058,0.805385,0.761720,-23.251598,0.089788,53.616737,2.081431
13059,0.419138,0.438312,nan,0.089788,nan,1.272495
13060,0.637651,0.802577,-22.358965,0.089778,52.695343,1.732388
13061,0.924454,1.132182,nan,0.089778,nan,2.307002
13062,0.718801,0.673527,-23.085243,0.089767,51.531410,1.899928
13063,0.683465,0.733864,nan,0.089767,nan,1.801974
13064,0.670294,0.686706,-22.702375,0.089757,52.314323,1.789337
13065,0.734693,0.813882,nan,0.089757,nan,1.894908
13066,1.139238,1.080970,-23.787466,0.089746,52.220711,2.749823
13067,0.834427,0.881872,nan,0.089746,nan,2.139342
13068,0.591527,0.699130,-23.564676,0.089736,53.132538,1.623497
13069,0.657808,0.691069,nan,0.089736,nan,1.763346
13070,0.627284,0.673377,-23.567095,0.089725,50.832130,1.704207
13071,0.735847,0.885422,nan,0.089725,nan,1.942681
13072,0.938527,0.965265,-22.967247,0.089714,52.222885,2.353829
13073,0.749554,0.802632,nan,0.089714,nan,1.951778
13074,0.892711,0.921751,-23.017101,0.089704,51.397179,2.246001
13075,0.720833,0.737444,nan,0.089704,nan,1.882720
13076,0.906483,0.855708,-23.206593,0.089693,50.325188,2.264596
13077,0.819649,0.862475,nan,0.089693,nan,2.099811
13078,0.758440,0.843930,-22.529699,0.089683,49.538086,1.969818
13079,0.803367,0.845691,nan,0.089683,nan,2.043015
13080,0.814289,0.684765,-22.603527,0.089672,50.502884,2.084310
13081,0.686252,0.766902,nan,0.089672,nan,1.794220
13082,0.692160,0.699607,-22.156239,0.089662,50.841854,1.843938
13083,0.460486,0.793333,nan,0.089662,nan,1.319670
13084,0.627751,0.708210,-23.074877,0.089651,51.966339,1.665646
13085,0.428644,0.516664,nan,0.089651,nan,1.262718
