date,portfolio_return,qqq_return
2014-01-13,0.00000000,-0.00359126
2014-01-21,0.02175174,0.02953146
2014-01-27,-0.03999430,-0.02992661
2014-02-03,-0.02318016,-0.01874273
2014-02-10,0.05919149,0.04164198
2014-02-18,0.03308612,0.02790429
2014-02-24,0.00857079,0.00177289
2014-03-03,-0.00294875,-0.00818500
2014-03-10,0.01162923,0.01048291
2014-03-17,-0.01003272,-0.01280216
2014-03-24,-0.00923473,-0.01375065
2014-03-31,-0.00947350,-0.00623445
2014-04-07,-0.03182853,-0.02418153
2014-04-14,0.00313392,-0.00911755
2014-04-21,0.02376290,0.02441901
2014-04-28,-0.02527701,-0.00426065
2014-05-05,0.02838083,0.01711571
2014-05-12,0.00164556,0.00318370
2014-05-19,-0.01016659,0.00102002
2014-05-27,0.02891721,0.03034421
2014-06-02,0.00144655,0.00241760
2014-06-09,0.02606673,0.01677262
2014-06-16,-0.00253849,-0.00377357
2014-06-23,0.00579484,0.00422077
2014-06-30,-0.00964451,0.01207030
2014-07-07,0.02014443,0.01597274
2014-07-14,-0.00337518,0.00450679
2014-07-21,-0.00236637,0.00166949
2014-07-28,0.02984378,0.00802080
2014-08-04,-0.01431274,-0.01498395
2014-08-11,-0.00147080,0.00146873
2014-08-18,0.01992862,0.02817937
2014-08-25,0.01178102,0.01273561
2014-09-02,0.00989611,0.00674042
2014-09-08,0.00458604,0.00009995
2014-09-15,-0.01757724,-0.01558758
2014-09-22,0.00993830,0.00537968
2014-09-29,-0.00653239,-0.00403838
2014-10-06,-0.00679087,-0.00699445
2014-10-13,-0.07341178,-0.05104124
2014-10-20,0.02355577,0.01538296
2014-10-27,0.05055251,0.04555571
2014-11-03,0.04441125,0.03049949
2014-11-10,0.00873542,0.00255656
2014-11-17,0.00366218,0.00931742
2014-11-24,0.02903975,0.01719946
2014-12-01,0.00392490,0.00124185
2014-12-08,0.00096315,-0.00171740
2014-12-15,-0.02132363,-0.02886358
2014-12-22,0.02680721,0.02922942
2014-12-29,0.00370011,0.00420726
2015-01-05,0.23849793,-0.03418393
2015-01-12,0.00255329,0.00118311
2015-01-20,-0.00222442,0.00068931
2015-01-26,0.03213026,0.02479823
2015-02-02,-0.02609877,-0.02074127
2015-02-09,0.01208296,0.00804079
2015-02-17,0.04853133,0.04095330
2015-02-23,0.00631946,0.01411078
2015-03-02,0.02232782,0.00792481
2015-03-09,-0.01618982,-0.01517641
2015-03-16,0.00490007,-0.00946903
2015-03-23,0.01405499,0.01518278
2015-03-30,-0.01911985,-0.01467870
2015-04-06,-0.00811298,-0.00702708
2015-04-13,0.01069889,0.01415361
2015-04-20,-0.00004640,0.00111644
2015-04-27,0.01473125,0.02472122
2015-05-04,-0.00125857,-0.00934155
2015-05-11,-0.10594615,-0.00878886
2015-05-18,0.25902703,0.01653275
2015-05-26,-0.00814510,-0.00781393
2015-06-01,0.01048534,0.01117217
2015-06-08,0.22747558,-0.02019558
2015-06-15,-0.10153928,0.00018483
2015-06-22,0.02318358,0.02301079
2015-06-29,-0.04508970,-0.03622398
2015-07-06,0.00935708,0.00946663
2015-07-13,0.01295856,0.01708453
2015-07-20,0.01602384,0.04053316
2015-07-27,-0.03387681,-0.03333921
2015-08-03,0.03017010,0.01288798
2015-08-10,0.00012121,-0.00026881
2015-08-17,-0.00726983,-0.00125481
2015-08-24,-0.10451604,-0.11639595
2015-08-31,0.05433264,0.05941498
2015-09-08,0.00691538,0.00699840
2015-09-14,0.00206445,0.00199923
2015-09-21,-0.00796557,0.00408551
2015-09-28,-0.05571017,-0.05384181
2015-10-05,0.06015293,0.05510553
2015-10-12,0.02094471,0.01222750
2015-10-19,0.01124140,0.01826011
2015-10-26,0.02269398,0.03779659
2015-11-02,0.00896804,0.01559594
2015-11-09,-0.01340815,-0.00907426
2015-11-16,-0.01489965,-0.01893107
2015-11-23,0.19573657,0.02450192
2015-11-30,0.01359872,-0.00113890
2015-12-07,0.01479303,0.00526229
2015-12-14,-0.00889178,-0.02608625
2015-12-21,0.00469639,-0.00519568
2015-12-28,0.01999451,0.01332729
