date,portfolio_return,qqq_return
2016-01-11,0.00000000,-0.04721460
2016-01-19,-0.03288898,-0.03134289
2016-01-25,0.00767061,0.01157734
2016-02-01,0.02404549,0.02132447
2016-02-08,-0.06814108,-0.07460972
2016-02-16,0.05123176,0.03736287
2016-02-22,0.03571270,0.03042996
2016-02-29,0.00355618,-0.00755227
2016-03-07,0.02970740,0.02458533
2016-03-14,0.00916913,0.01571131
2016-03-21,0.01562811,0.01049970
2016-03-28,-0.01361890,-0.00630857
2016-04-04,0.00500149,0.02642145
2016-04-11,-0.00759322,-0.01218850
2016-04-18,0.01838470,0.02421736
2016-04-25,-0.01017293,-0.02022836
2016-05-02,-0.00619094,-0.02073777
2016-05-09,-0.03802111,-0.00787110
2016-05-16,11.70371628,0.00887800
2016-05-23,0.00658499,-0.00458714
2016-05-31,0.03746338,0.03771273
2016-06-06,0.01082333,0.00108757
2016-06-13,-0.02952488,-0.02199892
2016-06-20,0.00887326,-0.00805327
2016-06-27,-0.06680137,-0.04609931
2016-07-05,0.37148196,0.05087064
2016-07-11,0.03877738,0.03267550
2016-07-18,0.01601244,0.01451366
2016-07-25,0.00983208,0.00995204
2016-08-01,0.00571677,0.01917995
2016-08-08,0.00526295,0.00699245
2016-08-15,0.01384980,0.00900125
2016-08-22,0.00759257,-0.00297365
2016-08-29,-0.00074878,-0.00349379
2016-09-06,-0.00440758,0.00778173
2016-09-12,-0.01319409,-0.01289772
2016-09-19,-0.00227071,0.00386828
2016-09-26,0.00138548,0.00479532
2016-10-03,0.01268223,0.01031197
2016-10-10,0.00038572,0.00565161
2016-10-17,-0.02464766,-0.02013086
2016-10-24,0.01910799,0.02354049
2016-10-31,6.84161711,-0.02157733
2016-11-07,0.01243240,-0.00547055
2016-11-14,0.02594801,-0.01478299
2016-11-21,0.02565804,0.03410978
2016-11-28,0.00386123,-0.00008438
2016-12-05,-0.00684038,-0.01628280
2016-12-12,0.01933560,0.02024014
2016-12-19,0.01427231,0.00949897
2016-12-27,0.00631668,0.00607880
2017-01-03,1.28195310,-0.01059426
2017-01-09,0.02801833,0.02333948
2017-01-17,0.01140505,0.00376031
2017-01-23,0.00830725,0.00456061
2017-01-30,0.01398431,0.01191732
2017-02-06,0.00630362,0.00809167
2017-02-13,0.01716171,0.01804025
2017-02-21,0.01576754,0.01834497
2017-02-27,-0.00043807,-0.00022996
2017-03-06,-0.00245297,0.00237692
2017-03-13,0.00775795,0.00673147
2017-03-20,0.00485724,0.00151962
2017-03-27,0.00544903,-0.00735909
2017-04-03,0.00158419,0.01115872
2017-04-10,-0.00392578,-0.00211639
2017-04-17,-0.00371395,-0.00409035
2017-04-24,0.02028293,0.02038339
2017-05-01,0.01353796,0.02265946
2017-05-08,-0.00021725,0.00466472
2017-05-15,0.02164910,0.00870572
2017-05-22,0.00269218,-0.00028764
2017-05-30,0.01214119,0.01683451
2017-06-05,0.01562345,0.01478701
2017-06-12,-0.02670090,-0.02928256
2017-06-19,4.00120354,0.00883438
2017-06-26,0.00271131,0.00085430
2017-07-03,0.35198313,-0.03122777
2017-07-10,0.00944508,0.01813644
2017-07-17,0.00933635,0.02545795
2017-07-24,0.01236913,0.01814475
2017-07-31,0.01467827,-0.01063762
2017-08-07,-0.00293866,0.00928578
2017-08-14,-0.02978916,-0.00435809
2017-08-21,-0.01585538,-0.02000966
2017-08-28,0.01304811,0.00964197
2017-09-05,0.01720274,0.01601010
2017-09-11,0.01680638,0.00815532
2017-09-18,-0.00403895,-0.00219368
2017-09-25,-0.01001424,-0.01889385
2017-10-02,0.02268135,0.01946778
2017-10-09,0.00936322,0.01311996
2017-10-16,0.00522473,0.00922097
2017-10-23,0.00005856,-0.00745718
2017-10-30,0.00097811,0.02599158
2017-11-06,0.00822881,0.01457970
2017-11-13,-0.00144784,0.00052020
2017-11-20,0.01740564,-0.00025992
2017-11-27,0.00478511,0.01534161
2017-12-04,0.00015882,-0.02228053
2017-12-11,0.01085613,0.02088918
2017-12-18,0.02387222,0.01757540
2017-12-26,-0.00651221,-0.01336356
