update_num,q1_loss,q2_loss,actor_loss,alpha,entropy,td_error
1,0.688996,0.679177,nan,0.200000,nan,1.835042
2,0.732260,0.722812,1.508913,0.200020,-7.342630,1.925804
3,0.767762,0.765443,nan,0.200020,nan,2.007435
4,0.547072,0.547712,1.238213,0.200039,-5.929641,1.527479
5,0.827833,0.831697,nan,0.200039,nan,2.126583
6,0.717543,0.720789,1.513156,0.200058,-7.260246,1.890511
7,0.684746,0.685298,nan,0.200058,nan,1.803021
8,0.767722,0.767865,1.429311,0.200077,-6.761831,1.976785
9,0.586786,0.586131,nan,0.200077,nan,1.584244
10,0.684104,0.682769,1.609026,0.200097,-7.580668,1.830574
11,0.605333,0.605048,nan,0.200097,nan,1.660253
12,0.559438,0.558783,1.927499,0.200117,-9.125208,1.563444
13,0.514105,0.514925,nan,0.200117,nan,1.467590
14,0.786203,0.786866,1.942585,0.200137,-9.112657,2.064197
15,0.616287,0.616367,nan,0.200137,nan,1.683565
16,0.854635,0.854176,1.617463,0.200157,-7.329547,2.186347
17,0.555203,0.553912,nan,0.200157,nan,1.545888
18,0.675812,0.674759,1.749409,0.200177,-7.847369,1.803389
19,0.520497,0.521552,nan,0.200177,nan,1.474436
20,0.595954,0.598141,1.820384,0.200197,-7.918887,1.615282
21,0.529837,0.532894,nan,0.200197,nan,1.499520
22,0.566363,0.568233,1.729927,0.200217,-7.488171,1.574664
23,0.548188,0.547670,nan,0.200217,nan,1.523974
24,0.516599,0.516943,1.443547,0.200236,-5.868205,1.467958
25,0.754705,0.750695,nan,0.200236,nan,1.942296
26,0.899762,0.895231,1.653340,0.200254,-6.748330,2.287033
27,0.576938,0.577999,nan,0.200254,nan,1.600757
28,0.683915,0.686938,1.507044,0.200272,-5.930266,1.821265
29,0.600254,0.605181,nan,0.200272,nan,1.609757
30,0.592737,0.597232,1.889802,0.200291,-7.593678,1.648795
31,0.523668,0.523482,nan,0.200291,nan,1.495774
32,0.545969,0.545446,1.987979,0.200309,-7.906621,1.537006
33,0.583350,0.578549,nan,0.200309,nan,1.617403
34,0.587667,0.581468,2.229015,0.200329,-8.820935,1.629645
35,0.590157,0.593019,nan,0.200329,nan,1.610637
36,0.511073,0.515106,1.842523,0.200348,-6.773241,1.471335
37,0.467991,0.474309,nan,0.200348,nan,1.359370
38,0.573108,0.581087,1.961434,0.200367,-7.142737,1.606640
39,0.693431,0.698477,nan,0.200367,nan,1.817826
40,0.567186,0.570853,2.201597,0.200386,-8.224949,1.591053
41,0.384619,0.388220,nan,0.200386,nan,1.172763
42,0.525293,0.528058,2.152892,0.200406,-7.770021,1.496793
43,0.561732,0.565038,nan,0.200406,nan,1.574779
44,0.504216,0.508910,2.073734,0.200425,-7.462195,1.431708
45,0.505189,0.512148,nan,0.200425,nan,1.445626
46,0.536882,0.542775,1.897971,0.200444,-6.604703,1.519885
47,0.515855,0.519796,nan,0.200444,nan,1.463650
48,0.561403,0.563546,2.178313,0.200464,-8.244256,1.538695
49,0.597738,0.598353,nan,0.200464,nan,1.661995
50,0.568333,0.570661,1.898833,0.200483,-6.725984,1.600260
51,0.612325,0.612756,nan,0.200483,nan,1.665242
52,0.469639,0.472589,2.241420,0.200502,-8.005578,1.351836
53,0.613026,0.616946,nan,0.200502,nan,1.681519
54,0.662760,0.667704,1.938224,0.200521,-6.212165,1.753075
55,0.565265,0.570760,nan,0.200521,nan,1.539180
56,0.603744,0.607641,2.338339,0.200540,-7.797783,1.656189
57,0.544065,0.550192,nan,0.200540,nan,1.536682
58,0.496150,0.503345,2.180179,0.200559,-7.126808,1.415488
59,0.447885,0.453530,nan,0.200559,nan,1.316066
60,0.467818,0.476996,2.359192,0.200578,-7.505848,1.342014
61,0.371030,0.384402,nan,0.200578,nan,1.141494
62,0.409695,0.416585,1.869832,0.200596,-5.569795,1.232465
63,0.358628,0.368369,nan,0.200596,nan,1.125987
64,0.451765,0.458284,1.950202,0.200614,-5.973216,1.341208
65,0.537319,0.541355,nan,0.200614,nan,1.510926
66,0.360528,0.365612,2.319556,0.200632,-7.634440,1.143681
67,0.378657,0.386044,nan,0.200632,nan,1.146802
68,0.561088,0.569053,2.174866,0.200649,-6.280847,1.558862
69,0.416439,0.423867,nan,0.200649,nan,1.286060
70,0.402622,0.416233,2.521577,0.200667,-7.310550,1.190159
71,0.422243,0.439845,nan,0.200667,nan,1.262754
72,0.462068,0.476390,2.906273,0.200685,-8.305777,1.349742
73,0.383474,0.399925,nan,0.200685,nan,1.164874
74,0.437175,0.453372,2.603340,0.200703,-6.429583,1.292737
75,0.375769,0.394429,nan,0.200703,nan,1.157691
76,0.470117,0.481375,2.659821,0.200721,-6.517920,1.383302
77,0.353046,0.369051,nan,0.200721,nan,1.107711
78,0.297796,0.315582,2.314515,0.200737,-5.363138,0.970629
79,0.447499,0.461988,nan,0.200737,nan,1.312772
80,0.444587,0.449173,2.432955,0.200754,-7.054610,1.340945
81,0.498258,0.505625,nan,0.200754,nan,1.441786
82,0.458623,0.476436,2.702353,0.200771,-6.727496,1.334507
83,0.334561,0.358608,nan,0.200771,nan,1.073979
84,0.412670,0.424150,2.804039,0.200788,-7.077447,1.253656
85,0.315628,0.323965,nan,0.200788,nan,1.040478
