date,portfolio_return,qqq_return
2014-01-13,0.00000000,-0.00359126
2014-01-21,0.03095745,0.02953146
2014-01-27,-0.02741927,-0.02992661
2014-02-03,-0.01233296,-0.01874273
2014-02-10,0.04749371,0.04164198
2014-02-18,0.02275864,0.02790429
2014-02-24,-0.00183688,0.00177289
2014-03-03,-0.00406815,-0.00818500
2014-03-10,0.00660605,0.01048291
2014-03-17,-0.00716777,-0.01280216
2014-03-24,-0.02194078,-0.01375065
2014-03-31,0.00194863,-0.00623445
2014-04-07,-0.01722625,-0.02418153
2014-04-14,-0.00976851,-0.00911755
2014-04-21,0.02187858,0.02441901
2014-04-28,-0.01753453,-0.00426065
2014-05-05,0.01468908,0.01711571
2014-05-12,0.00523559,0.00318370
2014-05-19,-0.00303343,0.00102002
2014-05-27,0.02081005,0.03034421
2014-06-02,0.00344835,0.00241760
2014-06-09,0.02126971,0.01677262
2014-06-16,0.00123864,-0.00377357
2014-06-23,0.01073153,0.00422077
2014-06-30,0.09519820,0.01207030
2014-07-07,0.01784996,0.01597274
2014-07-14,-0.00078728,0.00450679
2014-07-21,-0.00830402,0.00166949
2014-07-28,-0.00445527,0.00802080
2014-08-04,-0.01234263,-0.01498395
2014-08-11,-0.00021135,0.00146873
2014-08-18,0.02392899,0.02817937
2014-08-25,0.02232436,0.01273561
2014-09-02,0.00879598,0.00674042
2014-09-08,-0.00219074,0.00009995
2014-09-15,-0.02575188,-0.01558758
2014-09-22,0.01259111,0.00537968
2014-09-29,0.00060246,-0.00403838
2014-10-06,-0.00199769,-0.00699445
2014-10-13,-0.05960019,-0.05104124
2014-10-20,0.02295549,0.01538296
2014-10-27,0.04264569,0.04555571
2014-11-03,0.03618786,0.03049949
2014-11-10,0.00457756,0.00255656
2014-11-17,0.00186476,0.00931742
2014-11-24,0.02016535,0.01719946
2014-12-01,0.00486817,0.00124185
2014-12-08,0.00697255,-0.00171740
2014-12-15,-0.02451886,-0.02886358
2014-12-22,0.03725388,0.02922942
2014-12-29,0.00427657,0.00420726
2015-01-05,0.23849791,-0.03418393
2015-01-12,-0.00408574,0.00118311
2015-01-20,-0.00623334,0.00068931
2015-01-26,0.03442271,0.02479823
2015-02-02,-0.02231363,-0.02074127
2015-02-09,-0.00747986,0.00804079
2015-02-17,0.03962759,0.04095330
2015-02-23,0.01658428,0.01411078
2015-03-02,0.01262632,0.00792481
2015-03-09,-0.01650038,-0.01517641
2015-03-16,-0.00648116,-0.00946903
2015-03-23,0.01757816,0.01518278
2015-03-30,-0.01660752,-0.01467870
2015-04-06,-0.01011466,-0.00702708
2015-04-13,0.01209149,0.01415361
2015-04-20,-0.00441637,0.00111644
2015-04-27,0.00023290,0.02472122
2015-05-04,-0.01979272,-0.00934155
2015-05-11,-0.13736878,-0.00878886
2015-05-18,0.06429016,0.01653275
2015-05-26,-0.00892185,-0.00781393
2015-06-01,0.00744873,0.01117217
2015-06-08,0.00966666,-0.02019558
2015-06-15,0.06055275,0.00018483
2015-06-22,0.02457871,0.02301079
2015-06-29,-0.04588635,-0.03622398
2015-07-06,0.03383467,0.00946663
2015-07-13,0.01895566,0.01708453
2015-07-20,0.01359337,0.04053316
2015-07-27,-0.05519859,-0.03333921
2015-08-03,0.02522888,0.01288798
2015-08-10,0.00466471,-0.00026881
2015-08-17,0.00384998,-0.00125481
2015-08-24,-0.10721308,-0.11639595
2015-08-31,0.05082966,0.05941498
2015-09-08,0.00569635,0.00699840
2015-09-14,-0.00483830,0.00199923
2015-09-21,0.00424589,0.00408551
2015-09-28,-0.06171308,-0.05384181
2015-10-05,0.05138996,0.05510553
2015-10-12,0.01799557,0.01222750
2015-10-19,0.01746097,0.01826011
2015-10-26,0.01421238,0.03779659
2015-11-02,0.00440379,0.01559594
2015-11-09,-0.02461347,-0.00907426
2015-11-16,-0.00873685,-0.01893107
2015-11-23,0.06547585,0.02450192
2015-11-30,0.01532343,-0.00113890
2015-12-07,0.00758289,0.00526229
2015-12-14,-0.04041766,-0.02608625
2015-12-21,-0.00231346,-0.00519568
2015-12-28,0.01807744,0.01332729
