date,portfolio_return,qqq_return
2020-01-13,0.00000000,0.02500464
2020-01-21,0.01272184,0.01054538
2020-01-27,-0.01694056,-0.02319954
2020-02-03,0.00702363,0.01962402
2020-02-10,0.02625261,0.04312436
2020-02-18,0.02052049,0.01189807
2020-02-24,-0.05212766,-0.05683124
2020-03-02,-0.03960784,-0.02244908
2020-03-09,-0.10332795,-0.10558170
2020-03-16,-0.13153924,-0.12538102
2020-03-23,-0.02129787,0.00685176
2020-03-30,0.14972231,0.12659853
2020-04-06,0.01344077,0.02312020
2020-04-13,0.04030464,0.03333674
2020-04-20,0.03519496,0.04782548
2020-04-27,0.02137792,0.01325558
2020-05-04,-0.02090673,-0.00157727
2020-05-11,0.03405659,0.05413063
2020-05-18,0.00760621,0.00246836
2020-05-26,0.03060173,0.00707910
2020-06-01,0.02013527,0.02191759
2020-06-08,0.05405739,0.03200037
2020-06-15,-0.04259043,-0.01159182
2020-06-22,0.02660208,0.03346599
2020-06-29,-0.02296653,-0.01580615
2020-07-06,0.13779704,0.06403401
2020-07-13,-0.01715660,0.00058049
2020-07-20,0.03801592,0.03187124
2020-07-27,-0.00281086,-0.02496440
2020-08-03,0.01783032,0.03559899
2020-08-10,0.00924388,0.00345234
2020-08-17,0.00320711,0.01853431
2020-08-24,0.00333987,0.03018305
2020-08-31,0.01883486,0.03966435
2020-09-08,-0.04484133,-0.08454284
2020-09-14,0.01526567,0.01929984
2020-09-21,-0.02638310,-0.02780198
2020-09-28,0.03653055,0.03622295
2020-10-05,0.01642594,0.01067818
2020-10-12,0.03368824,0.05129210
2020-10-19,-0.02678324,-0.03643096
2020-10-26,-0.00960246,-0.01173357
2020-11-02,-0.02492258,-0.03740147
2020-11-09,0.06475648,0.06893097
2020-11-16,0.01876074,0.01597427
2020-11-23,-0.01896522,-0.00958389
2020-11-30,0.03968513,0.03178477
2020-12-07,-0.00796180,0.02546561
2020-12-14,-0.00771813,-0.01044749
2020-12-21,0.02223767,0.01605054
2020-12-28,0.00442662,0.01217137
2021-01-04,0.20322332,-0.01077778
2021-01-11,0.04004652,0.01652069
2021-01-19,0.00860594,0.00632908
2021-01-25,0.01538179,0.03697728
2021-02-01,-0.02194645,-0.01734166
2021-02-08,0.02527237,0.03461315
2021-02-16,0.00718220,0.00587572
2021-02-22,-0.02352945,-0.03904156
2021-03-01,-0.00640392,0.00356654
2021-03-08,-0.04503582,-0.07308629
2021-03-15,0.07416385,0.06297921
2021-03-22,-0.00708285,-0.00069003
2021-03-29,0.00327730,-0.00847425
2021-04-05,0.04312140,0.04792499
2021-04-12,0.01662694,0.01697637
2021-04-19,0.01100402,0.00656427
2021-04-26,0.01336561,0.00811497
2021-05-03,-0.01346013,-0.01592367
2021-05-10,-0.05036920,-0.03102410
2021-05-17,-0.00121483,-0.00414417
2021-05-24,0.02827038,0.02496842
2021-06-01,0.01676388,0.00093230
2021-06-07,0.00983711,0.01135749
2021-06-14,0.01033295,0.02349971
2021-06-21,0.01108095,-0.00043547
2021-06-28,0.02208005,0.02715184
2021-07-06,0.00466997,0.01832012
2021-07-12,0.00266640,0.00619121
2021-07-19,-0.03583433,-0.02138403
2021-07-26,0.04505926,0.03896573
2021-08-02,0.01396339,-0.01055655
2021-08-09,0.01086417,0.01132750
2021-08-16,-0.01959283,0.00067800
2021-08-23,0.00687896,0.01151824
2021-08-30,0.25057325,0.01883557
2021-09-07,0.00199331,0.00486503
2021-09-13,-0.01800802,-0.01512653
2021-09-20,-0.01789018,-0.02824642
2021-09-27,0.02223585,0.01271532
2021-10-04,-0.02961845,-0.04787366
2021-10-11,0.01463212,0.01636328
2021-10-18,0.04495695,0.03978900
2021-10-25,0.02561019,0.01416879
2021-11-01,0.00073816,0.02513693
2021-11-08,-0.04055027,0.02743723
2021-11-15,-0.00816551,-0.00866707
2021-11-22,0.02757681,0.01188516
2021-11-29,-0.00366343,0.00097675
2021-12-06,-0.01965577,-0.03375113
2021-12-13,0.00544501,0.01569134
2021-12-20,-0.01802864,-0.02949576
2021-12-27,0.05895984,0.05986500
