update_num,q1_loss,q2_loss,actor_loss,alpha,entropy,td_error
121,0.526147,0.512693,nan,0.201083,nan,1.493983
122,0.429553,0.404514,2.812526,0.201100,-6.548936,1.248122
123,0.365810,0.376348,nan,0.201100,nan,1.127907
124,0.527108,0.518135,2.925704,0.201116,-7.193387,1.481742
125,0.620616,0.600028,nan,0.201116,nan,1.672982
126,0.632343,0.586044,4.097164,0.201134,-8.612400,1.701712
127,0.464390,0.441985,nan,0.201134,nan,1.341243
128,0.411039,0.376507,4.556231,0.201154,-9.097508,1.203802
129,0.357663,0.378038,nan,0.201154,nan,1.110522
130,0.369327,0.357241,3.628239,0.201173,-6.526728,1.127769
131,0.413223,0.402402,nan,0.201173,nan,1.211322
132,0.345116,0.346053,3.235843,0.201193,-9.059305,1.071473
133,0.432209,0.446409,nan,0.201193,nan,1.293723
134,0.506832,0.529850,2.800192,0.201213,-6.659658,1.455027
135,0.465246,0.495625,nan,0.201213,nan,1.371793
136,0.388931,0.392663,2.669260,0.201232,-7.163996,1.164476
137,0.329002,0.357227,nan,0.201232,nan,1.044752
138,0.527733,0.536116,2.448579,0.201250,-4.865256,1.474474
139,0.485483,0.476369,nan,0.201250,nan,1.371812
140,0.409507,0.404518,3.024348,0.201268,-5.447726,1.239231
141,0.454881,0.431610,nan,0.201268,nan,1.346341
142,0.442484,0.431983,3.443408,0.201285,-8.056407,1.291732
143,0.408266,0.404468,nan,0.201285,nan,1.188569
144,0.394044,0.389403,2.634387,0.201302,-5.564491,1.205083
145,0.418008,0.397901,nan,0.201302,nan,1.246321
146,0.403045,0.378991,2.987383,0.201319,-5.410114,1.219277
147,0.457376,0.460713,nan,0.201319,nan,1.350145
148,0.456303,0.463595,2.672455,0.201335,-7.465944,1.323192
149,0.475438,0.497977,nan,0.201335,nan,1.368028
150,0.461002,0.461238,2.561960,0.201352,-7.101211,1.332499
151,0.541916,0.548522,nan,0.201352,nan,1.515399
152,0.453194,0.437562,3.567273,0.201370,-8.210899,1.324793
153,0.399232,0.383481,nan,0.201370,nan,1.201586
154,0.446317,0.436006,3.292745,0.201387,-5.729725,1.317322
155,0.432867,0.421832,nan,0.201387,nan,1.259028
156,0.383639,0.372878,3.685303,0.201404,-6.115375,1.136182
157,0.386986,0.373840,nan,0.201404,nan,1.180746
158,0.299265,0.296486,4.021447,0.201421,-7.423244,0.979583
159,0.410252,0.453968,nan,0.201421,nan,1.246759
160,0.411135,0.461415,3.374307,0.201439,-8.337287,1.229702
161,0.511212,0.544395,nan,0.201439,nan,1.460137
162,0.447781,0.470471,3.353256,0.201457,-6.818832,1.315584
163,0.374510,0.388715,nan,0.201457,nan,1.157763
164,0.439849,0.424964,3.081027,0.201475,-6.763725,1.276003
165,0.424174,0.410749,nan,0.201475,nan,1.273846
166,0.491301,0.480975,3.687211,0.201492,-5.637794,1.391906
167,0.324738,0.328147,nan,0.201492,nan,1.027596
168,0.397994,0.404142,3.258383,0.201507,-3.798447,1.210449
169,0.418148,0.406639,nan,0.201507,nan,1.260224
170,0.353140,0.363744,4.620470,0.201523,-8.611427,1.120725
171,0.276401,0.281372,nan,0.201523,nan,0.923609
172,0.308176,0.300928,3.964286,0.201540,-7.612564,0.991899
173,0.410193,0.413054,nan,0.201540,nan,1.246606
174,0.378344,0.417239,2.793605,0.201557,-5.889055,1.129394
175,0.365721,0.405058,nan,0.201557,nan,1.139714
176,0.637759,0.661440,3.804221,0.201573,-6.975867,1.740694
177,0.446377,0.457719,nan,0.201573,nan,1.311183
178,0.420737,0.442393,3.676966,0.201591,-7.528775,1.269011
179,0.534406,0.547407,nan,0.201591,nan,1.508132
180,0.389650,0.392371,3.378215,0.201608,-6.923061,1.190302
181,0.526126,0.511564,nan,0.201608,nan,1.489289
182,0.531811,0.549448,3.912594,0.201625,-6.771317,1.465931
183,0.504398,0.477999,nan,0.201625,nan,1.421499
184,0.379380,0.372314,4.081890,0.201643,-8.097532,1.154342
185,0.463515,0.468364,nan,0.201643,nan,1.351963
186,0.510285,0.513909,3.121484,0.201661,-6.747726,1.418014
187,0.522786,0.521294,nan,0.201661,nan,1.477022
188,0.424412,0.400131,2.949058,0.201679,-5.688307,1.242312
189,0.318539,0.320930,nan,0.201679,nan,1.032896
190,0.497938,0.485984,3.556075,0.201696,-6.346262,1.389991
191,0.438806,0.443093,nan,0.201696,nan,1.282261
192,0.325196,0.316619,4.153065,0.201713,-7.381904,0.995964
193,0.550874,0.549420,nan,0.201713,nan,1.542987
194,0.572070,0.550291,3.882970,0.201731,-7.257147,1.555127
195,0.592091,0.590500,nan,0.201731,nan,1.622318
196,0.482843,0.467588,3.397070,0.201749,-7.207332,1.386633
197,0.350765,0.341599,nan,0.201749,nan,1.094336
198,0.552233,0.530725,3.429455,0.201767,-7.790771,1.514752
199,0.499021,0.497964,nan,0.201767,nan,1.445052
200,0.428813,0.428718,2.780581,0.201786,-7.203887,1.242445
201,0.546049,0.543346,nan,0.201786,nan,1.490888
202,0.544276,0.542170,3.584465,0.201804,-6.045840,1.498422
203,0.361303,0.364940,nan,0.201804,nan,1.119578
204,0.637660,0.639972,3.061217,0.201822,-6.790049,1.698027
205,0.709927,0.726996,nan,0.201822,nan,1.839204
206,0.484272,0.511496,2.915123,0.201839,-5.970140,1.374482
207,0.524573,0.521052,nan,0.201839,nan,1.506675
208,0.658513,0.650374,2.827772,0.201858,-7.822301,1.726452
209,0.480197,0.482894,nan,0.201858,nan,1.374126
210,0.672023,0.658443,3.432701,0.201875,-5.380092,1.719165
211,0.469059,0.470516,nan,0.201875,nan,1.333695
212,0.358631,0.369142,4.075033,0.201890,-4.666703,1.094148
213,0.318396,0.331738,nan,0.201890,nan,1.040221
214,0.337956,0.353335,2.999224,0.201906,-7.074236,1.087132
215,0.520936,0.524307,nan,0.201906,nan,1.453335
216,0.598535,0.620689,3.202005,0.201922,-6.481149,1.608825
217,0.432061,0.436769,nan,0.201922,nan,1.243855
218,0.447527,0.467580,3.285492,0.201938,-6.488763,1.324253
219,0.460017,0.459222,nan,0.201938,nan,1.323542
220,0.570064,0.565550,3.309461,0.201953,-6.124894,1.543551
221,0.620968,0.621133,nan,0.201953,nan,1.656441
222,0.365292,0.372490,4.222809,0.201969,-6.446781,1.123249
223,0.498806,0.504339,nan,0.201969,nan,1.456881
224,0.613730,0.624174,3.580078,0.201984,-6.288527,1.636141
225,0.342966,0.343944,nan,0.201984,nan,1.116621
226,0.466298,0.449996,3.428312,0.201999,-6.093361,1.351931
227,0.585820,0.589245,nan,0.201999,nan,1.563718
228,0.484014,0.492906,2.852938,0.202015,-7.091181,1.364952
229,0.753946,0.775200,nan,0.202015,nan,1.929268
230,0.620564,0.614278,2.928028,0.202031,-7.610435,1.690993
231,0.390086,0.396871,nan,0.202031,nan,1.180903
232,0.518679,0.508789,3.903186,0.202049,-8.403749,1.460145
233,0.344422,0.353181,nan,0.202049,nan,1.102839
234,0.391118,0.398530,3.090327,0.202066,-6.590343,1.130091
235,0.763282,0.755561,nan,0.202066,nan,1.948720
236,0.337286,0.340954,3.749462,0.202084,-7.438024,1.047862
237,0.537467,0.528457,nan,0.202084,nan,1.484521
238,0.395261,0.387238,3.511559,0.202103,-7.341504,1.187140
239,0.412704,0.425110,nan,0.202103,nan,1.241738
240,0.741951,0.746063,3.321523,0.202121,-6.094743,1.950482
241,0.604471,0.609458,nan,0.202121,nan,1.597351
242,0.503852,0.510040,3.085958,0.202138,-6.747206,1.440582
243,0.477215,0.488684,nan,0.202138,nan,1.394522
244,0.433758,0.426770,3.384892,0.202157,-7.820424,1.290025
245,0.606768,0.603684,nan,0.202157,nan,1.654243
246,0.660561,0.674265,3.641936,0.202176,-7.723611,1.755569
247,0.652613,0.658661,nan,0.202176,nan,1.708664
248,0.793085,0.785047,3.707606,0.202195,-6.294420,2.026700
249,0.593457,0.604064,nan,0.202195,nan,1.616961
250,0.383631,0.388795,2.480263,0.202212,-4.981953,1.148294
251,0.673035,0.668958,nan,0.202212,nan,1.807211
252,0.533635,0.548258,2.685434,0.202229,-6.228088,1.482345
253,0.673577,0.684374,nan,0.202229,nan,1.750029
254,0.662448,0.649265,2.758418,0.202244,-4.691285,1.778496
255,0.459267,0.468680,nan,0.202244,nan,1.342620
256,0.683471,0.717054,3.864854,0.202259,-6.495289,1.827372
257,0.581228,0.587810,nan,0.202259,nan,1.594429
258,0.527138,0.534540,3.645617,0.202275,-6.425886,1.457077
259,0.582874,0.570992,nan,0.202275,nan,1.570997
260,0.527380,0.524998,2.727067,0.202289,-4.442762,1.465887
261,0.617305,0.620793,nan,0.202289,nan,1.653593
262,0.536962,0.553912,2.780100,0.202302,-5.184730,1.499728
263,0.602802,0.591344,nan,0.202302,nan,1.653841
264,0.577353,0.588195,2.726107,0.202315,-6.220838,1.595699
265,0.819889,0.828476,nan,0.202315,nan,2.071741
266,0.707301,0.715175,3.137184,0.202328,-6.153792,1.873512
267,0.324849,0.332299,nan,0.202328,nan,1.043469
268,0.614847,0.628140,4.382127,0.202343,-8.564049,1.600765
269,0.463776,0.462355,nan,0.202343,nan,1.315809
270,0.319745,0.326568,3.302607,0.202358,-6.160697,1.035647
271,0.598940,0.593512,nan,0.202358,nan,1.569204
272,0.689073,0.692632,2.793289,0.202373,-6.797029,1.828066
273,0.566712,0.549880,nan,0.202373,nan,1.570277
274,0.480896,0.486274,2.679855,0.202389,-7.108965,1.400702
275,0.519469,0.542276,nan,0.202389,nan,1.467016
276,0.675631,0.689751,2.224427,0.202404,-6.237202,1.772834
277,0.569432,0.592895,nan,0.202404,nan,1.575689
278,0.346505,0.360024,3.631683,0.202418,-4.286729,1.074309
279,0.541007,0.537271,nan,0.202418,nan,1.482866
280,1.077947,1.087174,3.941599,0.202431,-5.773540,2.597702
281,0.492306,0.481434,nan,0.202431,nan,1.381058
282,0.483055,0.498968,4.002106,0.202445,-5.892918,1.392702
283,0.509370,0.491995,nan,0.202445,nan,1.421185
284,0.384912,0.367198,2.896394,0.202458,-5.921000,1.204890
285,0.606999,0.618316,nan,0.202458,nan,1.688040
286,0.545010,0.555397,2.806393,0.202470,-4.646881,1.501551
287,0.494245,0.512215,nan,0.202470,nan,1.435568
288,0.475183,0.493935,3.561156,0.202481,-5.284726,1.369889
289,0.425322,0.418472,nan,0.202481,nan,1.237668
290,0.519418,0.512304,3.450298,0.202493,-6.981802,1.456057
291,0.515686,0.529960,nan,0.202493,nan,1.425248
292,0.633202,0.633016,3.374556,0.202507,-7.580999,1.694076
293,0.497231,0.504160,nan,0.202507,nan,1.424760
294,0.334501,0.339071,4.181760,0.202522,-7.970639,1.071876
295,0.458566,0.466579,nan,0.202522,nan,1.282313
296,0.501854,0.489522,3.728928,0.202537,-6.882757,1.418306
297,0.550712,0.557464,nan,0.202537,nan,1.515346
298,0.658670,0.675825,2.949653,0.202553,-6.657202,1.752230
299,0.589952,0.582909,nan,0.202553,nan,1.605254
300,0.382538,0.398111,3.136332,0.202566,-3.857178,1.195981
301,0.525332,0.535033,nan,0.202566,nan,1.457178
302,0.692479,0.696395,2.891661,0.202580,-6.300064,1.842727
303,0.494281,0.488593,nan,0.202580,nan,1.409361
304,0.671918,0.667591,3.862051,0.202595,-7.735851,1.774302
305,0.415655,0.417924,nan,0.202595,nan,1.213429
306,0.510546,0.504545,4.249847,0.202610,-6.493887,1.439393
307,0.524319,0.521306,nan,0.202610,nan,1.473445
308,0.536302,0.532400,2.726203,0.202624,-5.630811,1.502352
309,0.478028,0.491554,nan,0.202624,nan,1.342726
310,0.641661,0.631332,2.427625,0.202638,-5.273868,1.726643
311,0.601474,0.610592,nan,0.202638,nan,1.637414
312,0.722586,0.711118,2.621758,0.202650,-4.125778,1.900043
313,0.609159,0.628218,nan,0.202650,nan,1.627017
314,0.496494,0.507078,3.008878,0.202662,-6.606141,1.408925
315,0.727754,0.736361,nan,0.202662,nan,1.877851
316,0.482130,0.472124,3.723251,0.202675,-6.600348,1.364166
317,0.525504,0.529887,nan,0.202675,nan,1.474079
318,0.679113,0.676020,4.060508,0.202688,-5.880892,1.809667
319,0.398001,0.405229,nan,0.202688,nan,1.200352
320,0.382268,0.377192,3.640144,0.202701,-6.837761,1.176154
321,0.417579,0.421549,nan,0.202701,nan,1.264383
322,0.673704,0.677760,3.043237,0.202714,-4.313706,1.809355
323,0.424567,0.424362,nan,0.202714,nan,1.251856
324,0.691175,0.688400,2.423306,0.202723,-3.154125,1.808433
325,0.451740,0.425693,nan,0.202723,nan,1.316780
326,0.419668,0.416799,4.529157,0.202733,-5.984710,1.267122
327,0.314729,0.312599,nan,0.202733,nan,1.000628
328,0.463641,0.449394,3.237903,0.202743,-5.251372,1.345882
329,0.669268,0.671772,nan,0.202743,nan,1.771365
330,0.566286,0.568273,2.755232,0.202752,-5.308983,1.545287
331,0.543604,0.540703,nan,0.202752,nan,1.522811
332,0.678751,0.689759,2.732368,0.202760,-4.202998,1.805816
333,0.389560,0.400906,nan,0.202760,nan,1.152404
334,0.344297,0.343073,2.365996,0.202766,-1.909143,1.044266
335,0.480265,0.490698,nan,0.202766,nan,1.374087
336,0.469877,0.471935,3.598696,0.202772,-6.594883,1.322371
337,0.403578,0.400074,nan,0.202772,nan,1.221939
338,0.311839,0.321159,2.894715,0.202777,-3.361538,1.002269
339,0.714594,0.705098,nan,0.202777,nan,1.846067
340,0.597239,0.588712,3.361336,0.202782,-5.813845,1.615611
341,0.343253,0.339633,nan,0.202782,nan,1.062858
342,0.450186,0.448809,3.638838,0.202790,-7.665845,1.334245
343,0.754679,0.771026,nan,0.202790,nan,1.977950
344,0.541485,0.544606,2.778915,0.202797,-5.280949,1.520193
345,0.775553,0.782022,nan,0.202797,nan,1.986534
346,0.421460,0.393465,3.169385,0.202804,-4.829492,1.259995
347,0.509955,0.511426,nan,0.202804,nan,1.422558
348,0.591368,0.593692,3.780823,0.202812,-6.339735,1.595252
349,0.502944,0.502753,nan,0.202812,nan,1.415865
350,0.454744,0.441547,3.066616,0.202820,-5.596118,1.321389
351,0.437125,0.451876,nan,0.202820,nan,1.298522
352,0.810809,0.820116,2.562797,0.202829,-6.028050,2.055152
353,0.557965,0.557634,nan,0.202829,nan,1.510586
354,0.472294,0.471040,3.327140,0.202838,-6.214326,1.383234
355,0.429903,0.434251,nan,0.202838,nan,1.227785
356,0.307130,0.294474,3.706411,0.202847,-5.633214,1.041932
357,0.467179,0.455557,nan,0.202847,nan,1.306074
358,0.564965,0.559590,3.838885,0.202857,-6.671169,1.524418
359,0.446505,0.449459,nan,0.202857,nan,1.280085
360,0.618789,0.645963,2.702676,0.202868,-6.451729,1.668936
361,0.388831,0.407357,nan,0.202868,nan,1.176719
362,0.568707,0.585853,3.400665,0.202880,-6.941904,1.575043
363,0.434832,0.470306,nan,0.202880,nan,1.252845
364,0.609100,0.615630,3.547410,0.202892,-6.022345,1.630607
365,0.412879,0.407008,nan,0.202892,nan,1.235615
366,0.536969,0.543271,3.109533,0.202903,-5.426113,1.475139
367,0.481959,0.487986,nan,0.202903,nan,1.345420
368,0.513901,0.516448,2.392930,0.202914,-4.505510,1.453702
369,0.826575,0.837941,nan,0.202914,nan,2.115871
370,0.561708,0.576813,3.427969,0.202925,-6.589971,1.539664
371,0.551813,0.550847,nan,0.202925,nan,1.518476
372,0.381991,0.388065,3.567467,0.202935,-4.362068,1.177316
373,0.637917,0.633186,nan,0.202935,nan,1.691561
374,0.515513,0.519580,3.504117,0.202944,-4.605563,1.429568
375,0.467482,0.457306,nan,0.202944,nan,1.315065
376,0.430157,0.419209,2.410515,0.202952,-4.860097,1.258986
377,0.499888,0.495668,nan,0.202952,nan,1.418922
378,0.525367,0.527928,2.111588,0.202958,-2.561823,1.475259
379,0.402277,0.408147,nan,0.202958,nan,1.186226
380,0.438295,0.430252,4.057849,0.202964,-5.413941,1.289191
381,0.675439,0.669039,nan,0.202964,nan,1.763619
382,0.642410,0.639479,3.409971,0.202969,-3.441793,1.706550
383,0.662452,0.665793,nan,0.202969,nan,1.773725
384,0.504026,0.496784,3.028508,0.202974,-5.174360,1.403476
385,0.402097,0.408706,nan,0.202974,nan,1.189447
386,0.346632,0.354350,3.477034,0.202980,-6.956837,1.105664
387,0.931752,0.920437,nan,0.202980,nan,2.329334
388,0.862085,0.836211,2.176531,0.202987,-5.745749,2.174876
389,0.566497,0.540710,nan,0.202987,nan,1.533066
390,0.622627,0.631786,3.019364,0.202994,-4.909486,1.669406
391,0.615499,0.631054,nan,0.202994,nan,1.655579
392,0.446316,0.434490,3.151835,0.202999,-3.649647,1.316327
393,0.409850,0.411851,nan,0.202999,nan,1.199096
394,0.437937,0.458229,3.494242,0.203004,-5.414096,1.306822
395,0.543701,0.539656,nan,0.203004,nan,1.505193
396,0.743332,0.756200,3.640748,0.203012,-7.463622,1.923213
397,0.748940,0.753439,nan,0.203012,nan,1.939659
398,0.454448,0.470773,3.501053,0.203017,-3.271829,1.261759
399,0.758468,0.754745,nan,0.203017,nan,1.961908
400,0.596484,0.578381,3.108251,0.203023,-5.565288,1.585801
401,0.348919,0.362763,nan,0.203023,nan,1.086761
402,0.584319,0.590413,3.685934,0.203031,-7.146925,1.602228
403,0.590780,0.602677,nan,0.203031,nan,1.631845
404,0.710992,0.704386,3.514907,0.203038,-4.490155,1.855215
405,0.527347,0.539154,nan,0.203038,nan,1.498775
406,0.259887,0.249355,4.174702,0.203047,-7.245461,0.907317
407,0.514642,0.504355,nan,0.203047,nan,1.439388
408,0.497624,0.495519,4.536983,0.203055,-5.206730,1.404791
409,0.532928,0.525494,nan,0.203055,nan,1.490919
410,0.649371,0.650395,2.955707,0.203063,-4.866136,1.734403
411,0.539174,0.533361,nan,0.203063,nan,1.485108
412,0.500951,0.504766,3.936862,0.203071,-5.104119,1.446749
413,0.375840,0.386582,nan,0.203071,nan,1.175747
414,0.476045,0.467185,3.376215,0.203078,-4.716300,1.336713
415,0.679275,0.670290,nan,0.203078,nan,1.774066
416,0.456196,0.452753,3.913701,0.203084,-3.907613,1.333368
417,0.407378,0.432877,nan,0.203084,nan,1.216200
418,0.396704,0.402086,3.004661,0.203090,-5.721558,1.206161
419,0.724974,0.733710,nan,0.203090,nan,1.856894
420,0.564141,0.554894,4.199434,0.203098,-6.387155,1.546985
421,0.398181,0.424733,nan,0.203098,nan,1.212132
422,0.343899,0.358694,3.966102,0.203108,-7.890368,1.100569
423,0.347555,0.363052,nan,0.203108,nan,1.114060
424,0.447860,0.445033,4.272516,0.203120,-8.022396,1.314892
425,0.528007,0.546764,nan,0.203120,nan,1.493536
426,0.516271,0.529853,3.180800,0.203129,-3.578567,1.454922
427,0.530735,0.541726,nan,0.203129,nan,1.492044
428,0.608018,0.631695,3.573388,0.203139,-5.375639,1.665225
429,0.772666,0.779591,nan,0.203139,nan,1.986611
430,0.785208,0.791789,3.572311,0.203148,-5.062303,2.010751
431,0.544128,0.565844,nan,0.203148,nan,1.516141
432,0.701328,0.709416,3.556196,0.203159,-6.850158,1.832415
433,0.656307,0.660461,nan,0.203159,nan,1.724398
434,0.637362,0.634145,3.093038,0.203170,-6.398694,1.706917
435,0.672917,0.609233,nan,0.203170,nan,1.773893
436,0.705323,0.690992,2.617314,0.203179,-3.541477,1.827832
437,0.650481,0.633788,nan,0.203179,nan,1.738641
438,0.654352,0.659250,2.583326,0.203189,-6.178253,1.738538
439,0.660643,0.642956,nan,0.203189,nan,1.749414
440,0.627540,0.598783,2.614137,0.203197,-4.401256,1.694449
441,0.657015,0.601422,nan,0.203197,nan,1.751840
442,0.589781,0.550407,3.759297,0.203208,-7.317358,1.608368
443,0.583217,0.558345,nan,0.203208,nan,1.614779
444,0.485094,0.464369,3.684432,0.203216,-3.119301,1.374499
445,0.459743,0.457705,nan,0.203216,nan,1.348830
446,0.599035,0.577612,3.814325,0.203225,-6.303480,1.624345
447,0.562981,0.582624,nan,0.203225,nan,1.553543
448,0.520637,0.521344,3.387729,0.203232,-3.782054,1.477471
449,0.430199,0.469747,nan,0.203232,nan,1.294850
450,0.390273,0.378324,3.650027,0.203240,-5.847094,1.217860
451,0.391301,0.392147,nan,0.203240,nan,1.140903
452,0.694320,0.626434,3.576439,0.203247,-4.796268,1.864622
453,0.437045,0.462125,nan,0.203247,nan,1.290960
454,0.373371,0.392248,3.707197,0.203256,-6.401873,1.123353
455,0.399984,0.382691,nan,0.203256,nan,1.222615
456,0.335556,0.345988,3.239101,0.203264,-5.510003,1.076421
