update_num,q1_loss,q2_loss,actor_loss,alpha,entropy,td_error
223,0.364213,0.358687,nan,0.201968,nan,1.130478
224,0.382584,0.374602,4.959521,0.201986,-8.145002,1.136670
225,0.213925,0.225166,nan,0.201986,nan,0.818979
226,0.224842,0.230804,4.678831,0.202005,-8.613059,0.812143
227,0.201090,0.207123,nan,0.202005,nan,0.741045
228,0.294787,0.291129,4.088408,0.202024,-6.109531,0.991074
229,0.418827,0.435391,nan,0.202024,nan,1.278246
230,0.292553,0.283526,4.076820,0.202042,-6.789174,0.979509
231,0.566914,0.583709,nan,0.202042,nan,1.606287
232,0.413823,0.393071,4.551041,0.202060,-7.000100,1.258104
233,0.331965,0.330536,nan,0.202060,nan,1.042917
234,0.440474,0.425282,4.057663,0.202078,-5.912168,1.296678
235,0.454665,0.441258,nan,0.202078,nan,1.343593
236,0.293451,0.286458,3.423475,0.202093,-4.116028,0.984629
237,0.329521,0.332896,nan,0.202093,nan,1.059412
238,0.492848,0.499970,4.436090,0.202110,-7.683396,1.438739
239,0.330116,0.317607,nan,0.202110,nan,1.091318
240,0.369913,0.375377,4.121302,0.202125,-5.554132,1.120290
241,0.411156,0.380625,nan,0.202125,nan,1.225827
242,0.310971,0.313964,3.484843,0.202141,-6.362713,1.034489
243,0.501397,0.539079,nan,0.202141,nan,1.411034
244,0.644869,0.689260,3.305217,0.202157,-7.178276,1.739928
245,0.684504,0.683609,nan,0.202157,nan,1.831305
246,0.826007,0.765659,3.775145,0.202174,-8.421419,2.096135
247,0.553547,0.501871,nan,0.202174,nan,1.523978
248,0.436048,0.391490,4.135095,0.202192,-7.860769,1.315429
249,0.315792,0.292710,nan,0.202192,nan,1.040628
250,0.318362,0.344580,4.409234,0.202208,-5.361565,1.024463
251,0.401378,0.364585,nan,0.202208,nan,1.216107
252,0.446937,0.439909,4.394725,0.202226,-7.398262,1.297715
253,0.366635,0.361060,nan,0.202226,nan,1.148191
254,0.359130,0.346881,3.924727,0.202242,-4.923824,1.140384
255,0.485569,0.630326,nan,0.202242,nan,1.409579
256,0.771986,0.986060,3.548427,0.202258,-7.570350,2.002267
257,0.617275,0.886576,nan,0.202258,nan,1.688823
258,0.556186,0.724886,3.413226,0.202274,-5.358160,1.549740
259,0.575999,0.666923,nan,0.202274,nan,1.590782
260,0.488090,0.563436,4.310600,0.202290,-7.878555,1.405163
261,0.513361,0.496951,nan,0.202290,nan,1.483317
262,0.324967,0.324195,5.359268,0.202307,-6.724807,1.097359
263,0.346898,0.351401,nan,0.202307,nan,1.097209
264,0.474240,0.514810,4.506590,0.202323,-6.253784,1.378034
265,0.439518,0.444116,nan,0.202323,nan,1.292369
266,0.419056,0.430846,4.356885,0.202339,-6.518142,1.266241
267,0.402773,0.421959,nan,0.202339,nan,1.238715
268,0.390439,0.446405,3.894887,0.202355,-6.873966,1.194337
269,0.397581,0.427404,nan,0.202355,nan,1.219185
270,0.446818,0.493311,4.342171,0.202371,-5.881129,1.310962
271,0.207136,0.220326,nan,0.202371,nan,0.771501
272,0.350760,0.353109,5.342940,0.202387,-6.172279,1.118954
273,0.390590,0.383098,nan,0.202387,nan,1.203101
274,0.388455,0.375222,5.018158,0.202403,-8.377047,1.172285
275,0.369374,0.388399,nan,0.202403,nan,1.155896
276,0.522191,0.514012,3.807010,0.202420,-6.292230,1.473230
277,0.332541,0.339943,nan,0.202420,nan,1.046009
278,0.331549,0.346426,4.715536,0.202435,-4.927090,1.073725
279,0.301984,0.359330,nan,0.202435,nan,0.999995
280,0.386504,0.437329,4.295288,0.202450,-6.352195,1.186223
281,0.488519,0.537254,nan,0.202450,nan,1.396772
282,0.437062,0.460229,4.679768,0.202465,-6.383001,1.321131
283,0.280385,0.289697,nan,0.202465,nan,0.933685
284,0.286406,0.283784,4.163345,0.202479,-4.667422,0.956280
285,0.437968,0.435419,nan,0.202479,nan,1.329427
286,0.419280,0.414788,4.156810,0.202492,-5.955264,1.266217
287,0.509381,0.472679,nan,0.202492,nan,1.461234
288,0.508344,0.487931,2.970487,0.202504,-4.108854,1.449180
289,0.458793,0.428331,nan,0.202504,nan,1.326167
290,0.504440,0.503594,4.405208,0.202516,-6.136363,1.436423
291,0.502536,0.518310,nan,0.202516,nan,1.426495
292,0.469991,0.490080,4.716220,0.202530,-8.113447,1.373306
293,0.484111,0.486357,nan,0.202530,nan,1.392580
294,0.312164,0.327190,5.077292,0.202544,-7.215801,1.046612
295,0.368167,0.363479,nan,0.202544,nan,1.159753
296,0.287770,0.278105,4.710145,0.202557,-4.970877,0.946890
297,0.337203,0.342262,nan,0.202557,nan,1.072479
298,0.235058,0.242200,4.257978,0.202570,-5.518469,0.827046
299,0.429367,0.430697,nan,0.202570,nan,1.281228
300,0.403196,0.411767,4.010594,0.202581,-3.777028,1.224887
301,0.372057,0.359612,nan,0.202581,nan,1.166156
302,0.351275,0.351127,5.079332,0.202591,-6.055911,1.134496
303,0.331658,0.317131,nan,0.202591,nan,1.082485
304,0.362680,0.353903,3.856550,0.202602,-4.785286,1.133949
305,0.357966,0.367676,nan,0.202602,nan,1.091354
306,0.419350,0.410662,3.140800,0.202612,-6.038410,1.253514
307,0.456137,0.459634,nan,0.202612,nan,1.333888
308,0.369535,0.386643,3.924715,0.202622,-5.418894,1.144574
309,0.668534,0.659520,nan,0.202622,nan,1.772880
310,0.289133,0.295573,4.859248,0.202632,-5.101727,0.944513
311,0.336238,0.341533,nan,0.202632,nan,1.106296
312,0.446759,0.456344,4.738323,0.202642,-7.482807,1.332665
313,0.403513,0.398754,nan,0.202642,nan,1.207253
314,0.335564,0.329333,3.990870,0.202653,-5.837591,1.083299
315,0.384064,0.392742,nan,0.202653,nan,1.159148
316,0.401863,0.420485,4.055954,0.202663,-4.813565,1.258316
317,0.340153,0.351438,nan,0.202663,nan,1.103540
318,0.429637,0.399811,3.975878,0.202674,-5.891806,1.267777
319,0.266099,0.254260,nan,0.202674,nan,0.916510
320,0.197444,0.201061,4.830796,0.202683,-5.331776,0.726452
321,0.361306,0.356563,nan,0.202683,nan,1.129607
322,0.295223,0.306579,4.341658,0.202692,-4.270167,0.985608
323,0.385879,0.413261,nan,0.202692,nan,1.160857
324,0.499351,0.490025,4.607347,0.202702,-7.677710,1.431014
325,0.351806,0.356533,nan,0.202702,nan,1.116414
326,0.334109,0.341133,4.223950,0.202712,-4.609998,1.090963
327,0.308423,0.315173,nan,0.202712,nan,1.030163
328,0.230450,0.234296,4.234997,0.202721,-5.894647,0.833732
329,0.434523,0.425142,nan,0.202721,nan,1.275355
330,0.335698,0.328681,4.036709,0.202732,-7.171846,1.085285
331,0.379640,0.402747,nan,0.202732,nan,1.189121
332,0.420657,0.445762,3.481191,0.202743,-5.874142,1.280215
333,0.499906,0.508778,nan,0.202743,nan,1.434058
334,0.355562,0.363468,4.279086,0.202753,-5.383476,1.097827
335,0.377505,0.351058,nan,0.202753,nan,1.178198
336,0.383493,0.405326,5.336404,0.202765,-7.993695,1.163413
337,0.313022,0.326326,nan,0.202765,nan,0.987637
338,0.260189,0.274592,5.200484,0.202778,-7.253893,0.896516
339,0.526403,0.570447,nan,0.202778,nan,1.487291
340,0.381625,0.451808,3.112584,0.202792,-6.579568,1.165142
341,0.477619,0.550470,nan,0.202792,nan,1.377877
342,0.436175,0.465620,4.215037,0.202806,-6.836432,1.282277
343,0.285763,0.288386,nan,0.202806,nan,0.967661
344,0.393083,0.394710,4.026598,0.202820,-6.428659,1.203564
345,0.277141,0.287719,nan,0.202820,nan,0.964619
346,0.470827,0.479986,4.190541,0.202834,-5.778536,1.361411
347,0.429750,0.442984,nan,0.202834,nan,1.259787
348,0.419288,0.421106,4.228599,0.202847,-5.312141,1.274250
349,0.510791,0.554238,nan,0.202847,nan,1.458810
350,0.408008,0.412156,3.915560,0.202860,-5.513021,1.225174
351,0.404184,0.411461,nan,0.202860,nan,1.191685
352,0.362408,0.374898,4.785963,0.202872,-5.929812,1.161579
353,0.331222,0.340714,nan,0.202872,nan,1.078226
354,0.458968,0.440809,4.259185,0.202884,-5.612284,1.335512
355,0.238704,0.244954,nan,0.202884,nan,0.890519
356,0.328734,0.330677,4.642597,0.202897,-7.024160,1.085216
357,0.374832,0.385005,nan,0.202897,nan,1.155195
358,0.509378,0.528743,4.032787,0.202910,-5.417187,1.445806
359,0.505523,0.508276,nan,0.202910,nan,1.437352
360,0.567905,0.571442,4.036001,0.202922,-4.971508,1.570200
361,0.375011,0.361914,nan,0.202922,nan,1.172238
362,0.461527,0.455895,3.983821,0.202934,-6.502804,1.359177
363,0.396109,0.398315,nan,0.202934,nan,1.215320
364,0.454798,0.463508,4.952220,0.202944,-3.565712,1.368229
365,0.219895,0.220766,nan,0.202944,nan,0.794746
366,0.342840,0.348209,4.170025,0.202954,-4.993933,1.078244
367,0.389618,0.391662,nan,0.202954,nan,1.180590
368,0.315935,0.312182,4.819786,0.202963,-5.453482,1.026721
369,0.409732,0.409122,nan,0.202963,nan,1.229565
370,0.305645,0.298495,3.622574,0.202972,-5.037604,1.012421
371,0.246757,0.246322,nan,0.202972,nan,0.861651
372,0.334028,0.319453,5.208055,0.202981,-5.721602,1.071813
373,0.257153,0.257178,nan,0.202981,nan,0.888680
374,0.438520,0.449735,4.647278,0.202988,-3.754093,1.271149
375,0.372551,0.372728,nan,0.202988,nan,1.146096
376,0.434494,0.446855,4.188733,0.202995,-3.966784,1.282290
377,0.339758,0.340753,nan,0.202995,nan,1.076162
378,0.338902,0.336946,4.534767,0.203002,-6.351051,1.074402
379,0.290073,0.297938,nan,0.203002,nan,0.952532
380,0.270185,0.282398,4.705754,0.203009,-5.034893,0.923912
381,0.398753,0.403756,nan,0.203009,nan,1.222351
382,0.468717,0.469407,4.180138,0.203015,-3.844862,1.348729
383,0.297697,0.285975,nan,0.203015,nan,0.976373
384,0.441639,0.427814,5.074348,0.203020,-4.172047,1.300252
385,0.571204,0.580613,nan,0.203020,nan,1.573434
386,0.361862,0.377224,4.430202,0.203027,-7.756079,1.111977
387,0.315778,0.332338,nan,0.203027,nan,0.990292
388,0.485985,0.477164,4.937365,0.203034,-5.599743,1.416131
389,0.271607,0.280295,nan,0.203034,nan,0.905203
390,0.367924,0.356995,5.441601,0.203043,-7.575237,1.161065
391,0.386528,0.383970,nan,0.203043,nan,1.209687
392,0.427386,0.423172,4.100574,0.203051,-3.698171,1.273136
393,0.466340,0.465475,nan,0.203051,nan,1.348596
394,0.301768,0.310011,4.169917,0.203059,-6.225177,1.005653
395,0.380959,0.390644,nan,0.203059,nan,1.169285
396,0.339750,0.346815,5.613309,0.203068,-6.348051,1.125134
397,0.310775,0.311807,nan,0.203068,nan,1.034413
398,0.288757,0.280014,4.932404,0.203077,-5.591964,0.977914
399,0.528771,0.529597,nan,0.203077,nan,1.499739
400,0.423731,0.430741,4.443480,0.203085,-4.607613,1.276684
401,0.564864,0.573692,nan,0.203085,nan,1.580314
402,0.606718,0.578151,3.644314,0.203092,-3.755494,1.669468
403,0.546119,0.557397,nan,0.203092,nan,1.523089
404,0.379348,0.375398,4.895205,0.203099,-5.633635,1.167979
405,0.453834,0.449242,nan,0.203099,nan,1.341519
406,0.281201,0.292357,4.697482,0.203106,-5.506116,0.982095
407,0.380136,0.383850,nan,0.203106,nan,1.183343
408,0.430082,0.439356,3.917469,0.203114,-5.564167,1.279030
409,0.581752,0.582505,nan,0.203114,nan,1.624880
410,0.471667,0.462422,5.377733,0.203120,-3.840397,1.362881
411,0.373023,0.363921,nan,0.203120,nan,1.166600
412,0.293991,0.293107,4.000578,0.203125,-4.464599,0.988453
413,0.392535,0.419376,nan,0.203125,nan,1.188587
414,0.553409,0.593699,4.242518,0.203131,-5.046544,1.568689
415,0.493984,0.499978,nan,0.203131,nan,1.417132
416,0.337632,0.316331,5.517482,0.203137,-6.087221,1.079232
417,0.315625,0.305051,nan,0.203137,nan,1.027112
418,0.441108,0.452402,3.991368,0.203144,-6.044882,1.285794
419,0.293020,0.280738,nan,0.203144,nan,0.987128
420,0.393119,0.416884,5.822540,0.203149,-3.972963,1.192049
421,0.491755,0.495503,nan,0.203149,nan,1.405563
422,0.387711,0.383739,4.107141,0.203156,-5.682294,1.180526
423,0.407451,0.391272,nan,0.203156,nan,1.228964
424,0.585145,0.576114,3.421443,0.203162,-5.100284,1.593125
425,0.456116,0.409465,nan,0.203162,nan,1.350410
426,0.472048,0.442868,4.775628,0.203168,-4.957716,1.367705
427,0.299093,0.305543,nan,0.203168,nan,0.969049
428,0.474971,0.473951,4.543438,0.203172,-3.971193,1.337171
429,0.467914,0.475604,nan,0.203172,nan,1.366707
430,0.342152,0.343940,4.967582,0.203179,-6.805615,1.087594
431,0.396878,0.401427,nan,0.203179,nan,1.199182
432,0.548912,0.555319,3.951150,0.203184,-4.362637,1.560352
433,0.331281,0.327101,nan,0.203184,nan,1.036864
434,0.420095,0.437684,5.322252,0.203191,-6.044053,1.261016
435,0.363974,0.364172,nan,0.203191,nan,1.157360
436,0.305103,0.322690,3.599048,0.203196,-3.249369,1.021213
437,0.277088,0.277006,nan,0.203196,nan,0.926132
438,0.315400,0.316725,4.248075,0.203200,-4.588693,1.011108
439,0.394436,0.418817,nan,0.203200,nan,1.173232
440,0.638244,0.654106,3.343470,0.203205,-5.890620,1.724143
441,0.571712,0.572148,nan,0.203205,nan,1.557833
442,0.439449,0.434025,3.864918,0.203210,-5.586637,1.278454
443,0.401952,0.386555,nan,0.203210,nan,1.227562
444,0.424767,0.447842,6.253127,0.203216,-4.903036,1.271018
445,0.314868,0.321263,nan,0.203216,nan,1.017817
446,0.303020,0.292839,4.442331,0.203221,-5.500652,1.045861
447,0.375206,0.383839,nan,0.203221,nan,1.152584
448,0.383921,0.360724,3.658057,0.203225,-3.302294,1.180467
449,0.392582,0.315969,nan,0.203225,nan,1.176242
450,0.593525,0.463577,5.855468,0.203230,-5.477790,1.621642
451,0.415143,0.456188,nan,0.203230,nan,1.259994
452,0.319135,0.322626,5.085190,0.203236,-7.077931,0.997726
453,0.347120,0.383231,nan,0.203236,nan,1.105443
454,0.517781,0.575530,5.311977,0.203244,-6.562658,1.475434
455,0.313500,0.369787,nan,0.203244,nan,1.019947
456,0.443587,0.449123,4.875082,0.203252,-5.671937,1.320176
