date,portfolio_return,qqq_return
2020-01-13,0.00000000,0.02500464
2020-01-21,0.00719961,0.01054538
2020-01-27,-0.02378939,-0.02319954
2020-02-03,0.00049631,0.01962402
2020-02-10,0.02302190,0.04312436
2020-02-18,0.01902157,0.01189807
2020-02-24,-0.04682645,-0.05683124
2020-03-02,-0.03991286,-0.02244908
2020-03-09,-0.10332795,-0.10558170
2020-03-16,-0.13153924,-0.12538102
2020-03-23,-0.03976887,0.00685176
2020-03-30,0.16368358,0.12659853
2020-04-06,-0.00241310,0.02312020
2020-04-13,0.04198832,0.03333674
2020-04-20,0.02756276,0.04782548
2020-04-27,0.03883555,0.01325558
2020-05-04,-0.00701472,-0.00157727
2020-05-11,0.05281097,0.05413063
2020-05-18,0.00753341,0.00246836
2020-05-26,0.01068683,0.00707910
2020-06-01,0.03826071,0.02191759
2020-06-08,0.04817858,0.03200037
2020-06-15,-0.04259043,-0.01159182
2020-06-22,0.03161799,0.03346599
2020-06-29,-0.01350648,-0.01580615
2020-07-06,0.29466385,0.06403401
2020-07-13,-0.01257424,0.00058049
2020-07-20,0.04749706,0.03187124
2020-07-27,-0.00433556,-0.02496440
2020-08-03,0.02752537,0.03559899
2020-08-10,-0.00829399,0.00345234
2020-08-17,0.01282665,0.01853431
2020-08-24,0.00088447,0.03018305
2020-08-31,0.02664423,0.03966435
2020-09-08,-0.05701471,-0.08454284
2020-09-14,0.01479371,0.01929984
2020-09-21,-0.01883430,-0.02780198
2020-09-28,0.04156730,0.03622295
2020-10-05,0.01210303,0.01067818
2020-10-12,0.05104807,0.05129210
2020-10-19,-0.02180685,-0.03643096
2020-10-26,-0.00516690,-0.01173357
2020-11-02,-0.02422844,-0.03740147
2020-11-09,0.06274914,0.06893097
2020-11-16,0.02373495,0.01597427
2020-11-23,-0.00079016,-0.00958389
2020-11-30,0.01873657,0.03178477
2020-12-07,0.01965253,0.02546561
2020-12-14,-0.00263440,-0.01044749
2020-12-21,0.02914578,0.01605054
2020-12-28,0.00436130,0.01217137
2021-01-04,-0.08904287,-0.01077778
2021-01-11,0.04205449,0.01652069
2021-01-19,0.00265744,0.00632908
2021-01-25,0.01517600,0.03697728
2021-02-01,-0.01330648,-0.01734166
2021-02-08,0.03164120,0.03461315
2021-02-16,0.02894170,0.00587572
2021-02-22,-0.02370548,-0.03904156
2021-03-01,-0.00190784,0.00356654
2021-03-08,-0.07394513,-0.07308629
2021-03-15,0.06459772,0.06297921
2021-03-22,-0.00963922,-0.00069003
2021-03-29,-0.01125537,-0.00847425
2021-04-05,0.03789217,0.04792499
2021-04-12,0.00852047,0.01697637
2021-04-19,0.01210585,0.00656427
2021-04-26,0.02389140,0.00811497
2021-05-03,-0.01916300,-0.01592367
2021-05-10,-0.03091545,-0.03102410
2021-05-17,-0.00224194,-0.00414417
2021-05-24,0.02978723,0.02496842
2021-06-01,0.00500272,0.00093230
2021-06-07,0.00838343,0.01135749
2021-06-14,0.00854484,0.02349971
2021-06-21,-0.01363880,-0.00043547
2021-06-28,0.02374695,0.02715184
2021-07-06,0.00199315,0.01832012
2021-07-12,0.00217402,0.00619121
2021-07-19,-0.01702614,-0.02138403
2021-07-26,0.03890519,0.03896573
2021-08-02,0.00882135,-0.01055655
2021-08-09,0.00653245,0.01132750
2021-08-16,-0.01173002,0.00067800
2021-08-23,0.00597764,0.01151824
2021-08-30,0.25057328,0.01883557
2021-09-07,0.00510648,0.00486503
2021-09-13,-0.00813631,-0.01512653
2021-09-20,-0.03042705,-0.02824642
2021-09-27,0.00445843,0.01271532
2021-10-04,-0.03251020,-0.04787366
2021-10-11,0.01015378,0.01636328
2021-10-18,0.02857186,0.03978900
2021-10-25,0.02106634,0.01416879
2021-11-01,0.00856940,0.02513693
2021-11-08,0.00923426,0.02743723
2021-11-15,-0.00297021,-0.00866707
2021-11-22,-0.00795050,0.01188516
2021-11-29,-0.00362816,0.00097675
2021-12-06,-0.02537323,-0.03375113
2021-12-13,0.01277272,0.01569134
2021-12-20,-0.02122998,-0.02949576
2021-12-27,0.04744726,0.05986500
