date,portfolio_return,qqq_return
2018-01-08,0.00000000,0.02561674
2018-01-16,0.01026965,0.00904338
2018-01-22,0.02275370,0.02499690
2018-01-29,0.01227090,0.01177737
2018-02-05,-0.07464877,-0.07042922
2018-02-12,0.00961373,0.00474323
2018-02-20,0.02910565,0.04041039
2018-02-26,0.02158709,0.03091537
2018-03-05,-0.00888016,-0.01508211
2018-03-12,0.03347827,0.03724006
2018-03-19,-0.02575595,-0.04009648
2018-03-26,-0.02249360,-0.01615806
2018-04-02,-0.03469078,-0.05407542
2018-04-09,0.01112047,0.01427562
2018-04-16,0.01893649,0.03087561
2018-04-23,-0.00745072,-0.00436658
2018-04-30,-0.00877378,-0.00586816
2018-05-07,0.01587905,0.03293155
2018-05-14,0.01984293,0.02111402
2018-05-21,-0.00432310,-0.00795291
2018-05-29,-0.00613048,0.00338484
2018-06-04,0.02341361,0.03154407
2018-06-11,0.01066967,0.00349972
2018-06-18,0.01116841,0.00909037
2018-06-25,-0.02663366,-0.02906518
2018-07-02,0.05949792,0.00834456
2018-07-09,0.02715687,0.02540509
2018-07-16,0.00548367,0.01123083
2018-07-23,0.00244896,0.00212080
2018-07-30,-0.01809089,-0.02478279
2018-08-06,0.02350604,0.03443549
2018-08-13,-0.00580944,-0.00452684
2018-08-20,-0.00069548,-0.00343839
2018-08-27,0.02217617,0.02582081
2018-09-04,-0.00562983,0.00819144
2018-09-10,-0.00983969,-0.02222225
2018-09-17,-0.00115081,-0.00209116
2018-09-24,0.01484261,0.01406200
2018-10-01,0.00287772,0.01239871
2018-10-08,-0.03409303,-0.03824459
2018-10-15,-0.03787579,-0.03820160
2018-10-22,0.00773974,0.00987165
2018-10-29,-0.04878070,-0.06141112
2018-11-05,0.04393796,0.03510391
2018-11-12,-0.01026381,-0.01556584
2018-11-19,-0.00848204,-0.02567188
2018-11-26,0.00919954,0.00512157
2018-12-03,0.03974642,0.05795324
2018-12-10,-0.05362498,-0.05373408
2018-12-17,-0.02857021,-0.03458646
2018-12-24,-0.05243180,-0.08848373
2018-12-31,0.16520667,0.07498254
2019-01-07,0.02607050,0.02482822
2019-01-14,0.01267578,0.00746415
2019-01-22,0.02722377,0.01676397
2019-01-28,0.03540858,0.00722489
2019-02-04,0.02810845,0.03935993
2019-02-11,-0.00003499,-0.00666552
2019-02-19,0.02317641,0.02304041
2019-02-25,-0.00096337,0.00719762
2019-03-04,0.00054237,0.00518669
2019-03-11,-0.00289000,0.00177731
2019-03-18,0.01416540,0.02129000
2019-03-25,0.02095763,-0.00128885
2019-04-01,0.03320560,0.02143414
2019-04-08,0.01150256,0.01697436
2019-04-15,-0.00225444,0.00394315
2019-04-22,-0.00573614,0.01108360
2019-04-29,0.00991650,0.01649641
2019-05-06,0.00713966,-0.00565387
2019-05-13,-0.05921130,-0.05980836
2019-05-20,0.01189901,0.00767160
2019-05-28,-0.01352381,-0.01367042
2019-06-03,-0.02976632,-0.04152352
2019-06-10,0.07254578,0.07659299
2019-06-17,-0.00780653,0.00322147
2019-06-24,0.02607169,0.02405572
2019-07-01,0.08411457,0.00584604
2019-07-08,-0.00117389,0.00237775
2019-07-15,0.01661639,0.02340407
2019-07-22,-0.00308520,-0.00834404
2019-07-29,0.02730297,0.01085543
2019-08-05,-0.06737253,-0.07136985
2019-08-12,0.02117218,0.02002994
2019-08-19,0.02270752,0.02213174
2019-08-26,-0.01704280,-0.01915823
2019-09-03,0.00201427,0.00449078
2019-09-09,0.02994345,0.02984115
2019-09-16,-0.00559369,0.00256284
2019-09-23,-0.00049439,-0.00615606
2019-09-30,-0.01227203,-0.00887140
2019-10-07,-0.00374419,-0.00301887
2019-10-14,0.01710474,0.01514020
2019-10-21,0.00731645,0.01203623
2019-10-28,0.01961834,0.02161440
2019-11-04,0.00726482,0.01280558
2019-11-11,0.00150164,0.00429785
2019-11-18,0.01177616,0.01049960
2019-11-25,0.07871523,0.00566304
2019-12-02,-0.00702927,-0.00597396
2019-12-09,0.00519365,0.00527097
2019-12-16,0.02575658,0.02548144
2019-12-23,0.01237875,0.01213740
2019-12-30,-0.00560723,0.00188853
